,Bz_tot,Bz_totabs,itot,itotabs,itot_polarity,ihtot,ihtotabs,hctot,hctotabs,totrho,Bz_mean,Bz_std,Bz_skew,Bz_kurt,Bh_mean,Bh_std,Bh_skew,Bh_kurt,gamma_mean,gamma_std,gamma_skew,gamma_kurt,grad_B_mean,grad_B_std,grad_B_skew,grad_B_kurt,grad_Bz_mean,grad_Bz_std,grad_Bz_skew,grad_Bz_kurt,grad_Bh_mean,grad_Bh_std,grad_Bh_skew,grad_Bh_kurt,J_mean,J_std,J_skew,J_kurt,Jh_mean,Jh_std,Jh_skew,Jh_kurt,twist_mean,twist_std,twist_skew,twist_kurt,hc_mean,hc_std,hc_skew,hc_kurt,shear_mean,shear_std,shear_skew,shear_kurt,rho_mean,rho_std,rho_skew,rho_kurt,hnum,date
2017-08-29 10:00:00,30840508.76,1651480.8800000008,1232353381.9147768,114196.45687993895,13279634.20156616,104459389487.19211,735378891.1088271,114091613595.02151,13996163801.259108,61959581.41982234,5.358054142441863,148.62136671261635,3.623010734154984,39.067309215709116,95.19444416467381,88.77963760707819,6.102917016578638,56.96612492394626,-0.005314964595743198,0.8866294788411183,-0.021092458792743757,-1.3713393099073183,39.07123081196619,22.979011827200047,1.5579610377755264,13.284191003172008,46.88239653106067,33.05579408206116,2.556823338321145,33.784762209933305,38.25820152865009,22.243674345056206,0.817462790949584,1.0047503058664597,-0.3704982638598518,5048.119849122352,0.026654064107745488,0.13369039163793417,-2385.8586323869235,547494.9293630616,-0.26265771945136074,35.94061075030488,-6.263987784859849,5701.652785824176,5.110268224154052,24316.821862716068,45409.065488927234,752643.6684341162,11.341626514592537,286.1427381967832,0.8924601253633337,0.5970744186755231,1.0785016365343818,0.7756966948227779,201.02127485147926,890.0868462878267,11.412784140422676,149.77736433904903,7115,2017-08-29 10:00:00
2017-08-29 11:00:00,30514000.060000006,805295.84,1182958486.280334,767356.0088209878,10218295.635278631,95528574139.83865,813130336.3696855,107882475158.54712,13257678204.598766,58495197.36796691,2.6126967400332224,148.2151752185733,3.679264153785275,39.52207142481325,92.27673250627052,87.52017938508993,6.323988783959655,59.62973775857398,-0.029661008423973397,0.8898702993392393,0.012600139832349769,-1.3877588085185697,37.700733782199364,22.263283401516333,1.267286338416714,3.721857983504262,46.03014351373208,31.857153689212023,1.64448398647786,5.931899069099378,36.36811577203952,21.19598065030842,0.8092421844688071,0.861919401559017,2.4896049912433416,4849.9148695450085,0.003626278493283268,0.07312270584458602,-2638.1149306013986,502265.3960369474,-0.6450504712795252,27.484966005445592,-7.420687281396755,5715.02731435651,-83.75742527437167,23951.821765790475,43013.12748065941,712830.7833491336,10.205829550189376,199.5768576072898,0.8876249501559722,0.5947776870506657,1.0925319866282235,0.8214278960223753,189.7814491018445,880.9209496193654,11.541051664236582,152.5267926207043,7115,2017-08-29 11:00:00
2017-08-29 12:00:00,30203144.049999997,447123.00999999925,1150388090.454803,1904364.890579854,12499508.395886194,90006689916.32944,722125803.7011001,104137883184.65364,13734060371.925543,55590038.5384404,1.4506430712728382,147.6715468047999,3.7822288879383024,41.05198046297386,90.00601570250831,86.8654700018771,6.612519974944508,63.930105230134345,-0.0381814206977305,0.8924126674368326,0.02938250598809778,-1.39611268565153,36.89213279655047,21.720640498550072,1.280260139817266,3.9249711982132807,45.60436778925561,31.759077174512292,1.7558979558806058,7.002977772476417,35.36037624018922,20.620344463930664,0.8097366497331946,0.8366320699716341,-6.17850943008933,4722.071236230958,0.026560349777316607,0.10471736852205904,-2342.8603992586563,484553.80422585853,-1.129736627224209,40.24719600409156,-2.4435281566383047,4592.822364262439,76.82390801762085,43029.264544997095,44558.69877727089,706462.651722628,11.041901837059457,226.22568397202204,0.8882050584356617,0.5945714243049001,1.0858574712974118,0.791842815766294,180.35597013354055,879.8742530872672,11.984550771308054,162.59393421496793,7115,2017-08-29 12:00:00
2017-08-29 13:00:00,30029510.210000005,198594.3100000004,1157708686.6574075,1380751.8918925994,11817912.630262915,89006138426.38826,624419224.9895806,103879162646.99617,14323539409.857592,54143946.21763658,-0.6443181257786558,147.7244485648964,3.73474249107739,41.387446885181305,89.2861353853558,86.51768312453495,6.707939368295315,65.62560813686811,-0.05119785755038731,0.8905966152955034,0.04121901036772919,-1.4003779487409032,36.99329142062155,22.167425906987173,1.9470883328782023,22.294715049724715,45.27002500571028,32.333749933772765,3.5053493216362,66.73080761998007,35.139267083274675,20.565662970690205,0.8778008469462053,1.8494659646848532,-4.479702722346733,4746.224432320346,0.02426591577858724,0.19965383083980548,-2025.861792039493,490296.39142360596,-0.3106134697162383,110.38971472632657,-11.36730534084147,3413.7085503662447,-51.68959833493487,23445.21531889017,46471.2008469736,739616.4756847795,15.214836102290134,539.1485072232886,0.8889229153555583,0.5929074436668014,1.083962188998394,0.7977995568876644,175.66427733608214,852.6793688553528,11.92432835557936,160.9404576806452,7115,2017-08-29 13:00:00
2017-08-29 14:00:00,30059950.209999997,818731.5900000001,1162503372.1596124,1155590.2213648453,15048989.147583231,88315815324.59409,674156637.4518406,104411875787.9488,15269508660.021736,54136755.44487318,-2.656287602522841,148.29945118711856,3.817875696044552,42.73676530010217,89.20383265238341,86.00545261165705,6.734772363014919,66.04593741830944,-0.07060023158704921,0.8881329093640938,0.07829793538722382,-1.3994305943923893,37.17538316157085,22.144510797492952,1.390459668272683,5.2108104167850655,45.38182993764367,31.520778764402618,1.7880418014605255,8.5547310253348,35.20718285145412,20.54061446643054,0.7909561988911129,0.6861897257924765,-3.7491896197727796,4775.413427210826,0.010751535606462978,0.1371228792711352,-2187.2295390749605,474077.8808599621,-1.0485820109637232,39.35786305321204,1.3812315772898698,3864.9792518606173,25.6597789362082,17879.33102276503,49540.297510971686,718280.0566427682,11.515163824551133,249.1220942351358,0.892619904729107,0.5912726841619623,1.0785460296370928,0.7860662544753421,175.6409476383188,866.1011853515793,12.171960924863221,167.82392437415191,7115,2017-08-29 14:00:00
2017-08-29 15:00:00,30534753.990000002,1063725.1700000002,1187651999.7704268,114244.60125022533,2701552.50404663,89378210235.59122,852033063.780206,107849334801.8379,13743717502.550154,53770102.8024623,-3.451143227003738,149.10354117369684,3.759168844180597,41.454321597573035,89.82895678406999,85.95670449810711,6.742622727367516,66.22994326750963,-0.07399850241836117,0.8901581904596291,0.07915329423619119,-1.4166502930316358,37.542756476080164,22.37853835999776,1.443060242436891,6.191473951480685,45.737955634906875,31.406017962670198,1.7616048259836545,8.754238271563032,35.30596135647425,20.744209252941733,0.8159296728536228,0.7401523596432966,0.37065446315090755,4872.3073910266285,0.015679592243483725,0.07942045347294613,-2764.330693846702,478786.59408029926,-1.028336171370415,40.64761673774778,2.870641057512982,4734.569183729271,98.59235269178467,29384.95973244041,44590.03031091075,721333.7996464551,10.630740043671553,208.77129208471305,0.8821724843580069,0.582969564807004,1.0925858094433638,0.8588441997793037,174.45138211969964,861.0771228794669,12.136709512537895,167.47327475563225,7115,2017-08-29 15:00:00
2017-08-29 16:00:00,31109293.139999997,680109.5799999994,1238747885.3450818,1575107.531635487,19424852.44873131,95713726499.72464,729823699.1570454,114938627204.73773,16434972862.276354,56357169.11924683,-2.206543228301493,150.8400593051191,3.6804644686518233,40.63202779245908,93.08823749956605,86.15302206683167,6.482461449837124,62.18943733061775,-0.06162108628983049,0.8837536737520447,0.05802247724019066,-1.41908961662884,39.23756006418827,23.012305155608704,1.3560669054801542,5.09323036312562,47.38305491251843,32.206900235125644,1.6197006957278801,6.3684436157002065,36.868771183719325,21.454001848780788,0.8040842383231659,0.8619710031408565,-5.110268933098938,5073.9092059269915,0.010135282101351834,0.0835442200579326,-2367.8354026845586,500269.21032661403,-0.8330452751673326,30.32805894072915,0.009599045061619573,4198.623453367234,46.56944973912509,24976.1685064306,53321.522212015785,740941.0675703246,9.741183306787223,185.93856634135386,0.8960610853355148,0.5841334648002151,1.0679343773576746,0.7965672574306177,182.84484374755644,868.8803818670823,12.108540896989155,169.16354240105235,7115,2017-08-29 16:00:00
2017-08-29 17:00:00,30461601.529999997,220020.94999999966,1242293549.9102414,115481.23515804857,17254185.528496526,94401925684.40295,781833687.586256,113377541515.04907,16975062954.712809,56062772.774492726,-0.7138345813434375,152.03283951677673,3.8887964313436307,44.446290292202285,92.50903425360711,86.69605405436523,6.566886883202319,63.5852119327205,-0.05662525576682938,0.8728243804878677,0.05803085215440485,-1.4041383640624572,40.17174532270197,23.54350646534875,1.3840933799366566,5.0112398177327595,47.26874964691437,32.143630390706484,1.7212754937954542,8.129651876605017,36.909069025011135,21.42712206746399,0.8451982402424609,1.202339814725546,0.3746665903954545,5096.004635818834,1.4121752008282982e-05,0.10731820818736626,-2536.5762808420372,493857.921262777,-1.2151773680586913,31.79968139300442,5.816372932759607,4002.342388676632,84.68925208464752,30226.71853301798,55073.787098710054,756965.7731339715,10.472116976538482,212.2824311977015,0.9118868308814568,0.5841480660510483,1.0298469262825485,0.7071564798178196,181.889706104952,891.3552859825601,12.484854140287485,180.6700038857291,7115,2017-08-29 17:00:00
2017-08-29 18:00:00,26887245.509999998,869424.6700000006,1046296868.3237817,53975.8074001855,9853916.759267462,69813599901.91875,806545782.2419043,87507348875.08147,15580773517.285332,48617471.1711352,-2.820755911285301,146.40402012670975,4.544058965871657,56.600191892884766,79.05092182400419,87.21901409381026,7.296126791445576,72.92553492910247,-0.0754251847811801,0.8753318685570841,0.07741228372846941,-1.3973844787038958,36.844619627221164,23.227606489406732,1.827133049259136,8.232540724317625,41.8437490015643,29.847086756129368,2.133568191939402,12.441650780037037,31.667233395146546,18.927756250790125,1.0141122804378757,2.3838871216945483,-0.17511876881808522,4309.812756152087,0.017969324275283024,0.25694049606165503,-2616.752044752856,422892.43216984865,-2.18604346573276,76.51494745089721,-7.078834063985212,4059.120766217756,15.760909728622831,19881.482607741178,50550.163249082914,727598.7401944917,14.205216211428095,323.7703364796853,0.9132361283376909,0.5861838880574999,1.0254770427741546,0.7025121841815025,157.73421657993927,925.0221689475119,12.419624279416302,173.3413231828932,7115,2017-08-29 18:00:00
2017-08-29 19:00:00,26499995.66,877857.9,1000787372.9770088,455306.88021107396,11121136.666167531,65016945968.735825,802621742.0465875,81203327484.54732,15583708740.55957,47147159.57421857,-2.8481166294642857,145.57787509255996,4.908758167619117,63.024317629964244,77.37733095137807,86.20149144926614,7.611820718909971,77.30410780708274,-0.07332568044532584,0.8777283233765938,0.07275008961468549,-1.3984582385591091,35.07004221538371,22.009370057967654,1.781413945517394,6.791632801725591,40.746623841301364,28.296025760116827,1.8512446667862787,7.761050069755864,30.13863026367661,18.020589044494553,0.9553013606728827,1.3220561458858118,-1.4771947681266675,4120.71753925396,0.019641055823410348,0.2230256996895843,-2604.020913512859,411590.4294498437,-2.2958592544939345,99.8733465795327,2.8965006187059017,4895.343666686279,-25.065840843370157,32150.416411484766,50559.686268945865,724905.8215073064,16.084858795414288,388.35872055212644,0.9118428091386186,0.5907133135835485,1.0338145696987,0.6829454296606619,152.9639469159396,915.1212057287494,12.443867050014006,171.23670423967195,7115,2017-08-29 19:00:00
