,Bz_tot,Bz_totabs,itot,itotabs,itot_polarity,ihtot,ihtotabs,hctot,hctotabs,totrho,Bz_mean,Bz_std,Bz_skew,Bz_kurt,Bh_mean,Bh_std,Bh_skew,Bh_kurt,gamma_mean,gamma_std,gamma_skew,gamma_kurt,grad_B_mean,grad_B_std,grad_B_skew,grad_B_kurt,grad_Bz_mean,grad_Bz_std,grad_Bz_skew,grad_Bz_kurt,grad_Bh_mean,grad_Bh_std,grad_Bh_skew,grad_Bh_kurt,J_mean,J_std,J_skew,J_kurt,Jh_mean,Jh_std,Jh_skew,Jh_kurt,twist_mean,twist_std,twist_skew,twist_kurt,hc_mean,hc_std,hc_skew,hc_kurt,shear_mean,shear_std,shear_skew,shear_kurt,rho_mean,rho_std,rho_skew,rho_kurt,hnum,date
2011-01-06 01:00:00,5113387.08,78692.77999999997,331167411.2368379,758695.1947052847,772322.0409328128,20068324358.10746,13596690.969368875,21387253475.577644,3365375985.777946,7145187.979455273,-0.9874243051634353,109.10938746044869,-1.4249030109888425,49.74169193478182,84.05541106444973,51.78122918336594,3.660431241277946,31.539348875978234,-0.016822803334435973,0.6547914517218183,0.02223687856071876,-1.4368285467679227,40.065653694020654,29.913519904027215,4.011606267970717,30.505265598226018,43.514771324173246,32.762934517857,3.1106669764595196,20.07323103415456,32.62281165831269,19.036229673680463,1.5028447364395296,6.585336218876053,-9.519984876156405,5265.1800546692875,-0.03639673868829697,0.48899649910699816,170.60908425081718,426530.12932168756,-1.6663714947790207,146.15150103962907,-26.528294209434023,7052.654740509404,-37.40771183510768,8603.574698577766,42228.19481495635,868007.5827207507,21.069162774973176,860.8026091399691,1.093287037252309,0.5580305740295186,0.6970173124425388,0.2450281837458026,89.65666578148281,154.9123574793537,4.290791663026385,28.772129572721568,335,2011-01-06 01:00:00
2011-01-06 02:00:00,5168977.34,159759.92000000007,332888557.35481775,112295.35108470649,1399463.3406645565,20489844956.011623,44071020.63878154,21722096793.161472,3759230226.1776814,7299751.336668532,-2.0046416964677842,110.46783906399645,-1.1412339590076308,50.994919952609706,85.51896803993885,52.591532430301754,3.7717504306224736,32.52174243162539,-0.029022687465435498,0.6509354358668311,0.05996304813939733,-1.4414213259828244,40.289134069006586,30.69639710426763,4.328599200879351,34.94694443529068,43.35861718603247,33.772141069508365,3.620560859441435,29.726207744952553,32.88920745450706,19.37303240347132,1.8114295944323024,10.824144553718263,-1.4090639448485662,5278.157998176498,0.001798224103646781,0.16128332043089078,552.9960554461577,431209.3600882776,0.3650141580923983,146.19306757522193,-29.815569868145495,5302.137691813458,-132.44641498799766,26646.722171789977,47170.21426912204,831033.3793796662,16.58547856497749,488.8590221118605,1.0939859089135386,0.5518203395137734,0.7051687635521149,0.31565200427895856,91.596101846647,172.96062118969294,27.472804336402355,3010.6915686464604,335,2011-01-06 02:00:00
2011-01-06 03:00:00,5096330.25,41652.8699999999,331679672.9070965,184809.52625623604,1087292.8564105358,20445980477.407104,103600304.93310344,22043224077.19517,3934666165.6072316,7345631.703988537,-0.5226534914360988,109.869559297168,-0.7567556410366614,49.418647238029294,85.31617086894734,53.08889328085864,3.7546259543033624,31.970612194889334,-0.011678454258437722,0.6453712396380417,0.012404272085947708,-1.4377399790808671,40.3655911325434,30.290634884294455,4.040078373348436,30.60752001584416,43.359746100081544,32.698885584094306,3.110524849576157,19.759848139631096,32.86093677610395,19.345251751735493,1.746193584595484,9.797049615139112,2.3189601136361886,5272.419066471034,-0.0013575110253538822,0.3389381608059949,1299.9599088161547,459492.0017845465,-2.5043925065091646,229.81671415137373,16.76105758644665,5270.474941854615,64.0605268887197,11644.057267810207,49371.55612782774,963314.1622409951,19.09401839996129,642.7761259289981,1.1003832967956138,0.558556605126025,0.7021732680224604,0.23153416137937777,92.17180129228355,160.49702536337472,4.8701260962127035,53.22353298198481,335,2011-01-06 03:00:00
2011-01-06 04:00:00,5149190.470000001,26355.650000000103,340080055.0253334,330662.69709186757,330662.6970918677,21559730888.067245,255870507.52155215,22809521815.07158,4082233839.9109845,7544034.097763099,0.33070644331514026,109.39634630454908,-0.36725584047395715,45.174680219152386,86.98927696105879,52.83073978758166,3.5088050923306078,29.112205486428394,-0.009019303035691794,0.6396996998549576,-0.0038975989985827464,-1.4389207016054697,41.505605742331355,30.92597098778494,3.9056054758447685,28.293517695802944,44.131367238540705,33.294176094126065,3.058727945790752,18.387907879221537,33.813960682592054,19.84239739653436,1.614478874944838,7.564323718332435,4.149102165654904,5394.893899473908,-0.0358714286242001,0.3852387681495433,3210.621839783577,468315.48604654055,-0.5206544223632166,168.1761902096001,-18.576183168803908,6949.888152392887,10.047238914508517,6766.790011155944,51223.21149270324,988442.1028096069,22.444168742507312,828.9299393234821,1.103217648579733,0.5563527063652869,0.6831238287725073,0.24644962205462928,94.66132251412384,158.4546208965603,4.333722059021702,34.03427784207316,335,2011-01-06 04:00:00
2011-01-06 05:00:00,5212367.2700000005,41036.82999999994,356876117.82478815,325524.3797541467,2655511.3663342902,23363774237.023182,59378621.50885258,23611371000.403267,4117619597.6724086,8569946.19563351,-0.5149235209235202,109.91836371763759,-0.4287801124621555,45.088574683441706,90.63743256416595,53.83273852695707,3.2942067474917525,26.256272520891596,-0.016953273610177035,0.629998519661663,0.018332391725535326,-1.42694722432107,42.376641937432055,31.69056783260431,4.042553690240661,30.667551146476733,44.607344643873724,34.38642844160478,3.3089794680515916,21.67747256372026,34.90881815977043,20.53895766901811,1.582925671843019,7.072884885049282,-4.084627388846812,5668.771520761612,-0.007413582730516704,0.24439813583033176,745.0733610496591,489888.50774473365,-0.7616944123471148,131.12203915009889,21.888296521185325,7007.602381851898,97.44651645319178,22414.9491501379,51667.22627106354,973940.6386314487,22.446630050917925,819.720007670028,1.1116874637914085,0.5555970549521895,0.6680740456512255,0.21854087760208563,107.53430197168593,194.0749038829909,8.013958158398644,197.15274388506023,335,2011-01-06 05:00:00
2011-01-06 06:00:00,5063067.92,1367.7400000001217,356747687.7434601,650653.2594747092,2016659.4458898446,22991458166.350883,112212602.51458111,23167195208.93234,4126046303.075241,8569753.64337987,0.017162180814356255,108.6726330513324,-0.3197514175746055,48.44579947980812,89.57325791723318,52.31991473839438,3.1332627974593565,24.56806803048503,-0.005462775799888633,0.625437239624762,-0.021967170269628696,-1.389331407915899,41.872618116533964,31.704864694034033,4.055499569473317,29.35755772875362,43.42587835274658,33.750212111313594,3.4392103558800278,22.35371087940836,34.905675789745835,20.511639374427705,1.5567030040476102,7.72826156468191,-8.164292107092153,5653.719190165587,-0.02829595935350006,0.30324044320303445,-1408.025629143373,481362.2727079375,-3.024681057127346,166.37994835849796,-0.6205462155895984,5208.432966574103,-10.040282099487117,7632.309380905274,51772.963210681235,1041178.846139337,26.873804011872735,1228.41301477077,1.1187109523839394,0.5590419472704949,0.6477191590380833,0.17488253546419852,107.53188585707849,176.67665732905854,3.733510689508456,21.06791883369884,335,2011-01-06 06:00:00
2011-01-06 07:00:00,4698512.26,63709.59999999993,328457951.9152185,422855.9830893526,2500856.9271456758,19966361817.010998,123741695.86190397,20123174472.651463,3754523631.6314073,7594385.0021958295,-0.7994177802873447,103.86628309917641,-0.22147729098723473,50.8651807676574,83.280162964536,51.33184659783361,3.68945049292112,31.62729136709894,-0.01248068857913197,0.6235770168131691,-0.0020596973906413115,-1.3679237071863382,38.96918102567729,30.818837579093334,4.516445232280912,36.94057691021452,39.90526379135903,32.04220137349824,3.8872148710544097,29.587890677877837,32.597432063484014,19.908709978519497,1.9471202417052962,11.440453669782773,-5.305928641562866,5226.772563244379,-0.012633579230937123,0.41459377561784017,-1552.6908320710704,462333.70310469193,-3.357642997774014,271.1090472397252,-3.6678827547782906,5213.61726629368,-52.31099806655665,8112.476299731419,47111.15668023599,931881.093133906,21.827884207580972,779.4001970639539,1.1181423063068747,0.5582809844806604,0.6511721946262888,0.19196217342107147,95.29311753806174,163.64764161649026,4.467620582820459,46.97821549318114,335,2011-01-06 07:00:00
2011-01-06 08:00:00,4333825.53,150223.49000000005,295754214.0889283,365818.83035879454,536572.1899285119,16375551305.15255,121426126.85292138,16938600768.158606,3446027791.936034,6238322.489347881,-1.8849801116757645,99.52826367915515,-0.40321056668951955,54.00286417357115,75.82999533550114,48.370964872040815,3.946936168752332,34.70995635747107,-0.025881122321768882,0.6226634182937003,0.029555248545670522,-1.3384250452711153,36.34212604412087,29.9163348671661,4.612055812889363,35.90992099555699,36.92704095430682,30.60686514261406,3.9707446523384338,28.07397964527793,30.06709602343599,18.488830677384964,2.0464095039132837,11.512955510588174,4.590235652911657,4723.668545363653,-0.028406730971687937,0.7253161480379653,-1523.6354457986245,397050.31415248645,-3.4956104175249543,262.3450788758913,-20.259411048574723,6417.362414269922,-30.964120349903492,6408.002829750137,43240.20066423281,868209.2810461414,23.255687679454194,934.6178159943343,1.1259108457146967,0.5640801837471692,0.6159451490902731,0.1106074581932095,78.27746394815084,132.87548606343574,4.009734168440555,24.269220175793638,335,2011-01-06 08:00:00
2011-01-06 09:00:00,4039755.37,132798.39000000007,264599534.9047377,99337.35350552146,607956.7628914468,13391024620.507053,55510132.33709026,14273379920.34041,2942746386.470139,5013401.826666819,-1.6663327686805958,96.18204969477665,-0.8033998379532672,57.65231016031676,69.03842876031655,46.38083652568739,3.9679597056102978,32.601336874165895,-0.024786570890392635,0.6248861083985335,0.016964860386190682,-1.3496600931008975,33.707336152314994,28.9632480321097,4.789435866652526,38.125365739605584,34.1925984095914,29.69536163348755,4.239000676800019,31.044318878149646,27.42207635213793,16.85541244945347,2.0490811251024335,11.659672191302759,-1.2464690821948863,4224.211158654743,-0.006995908549992018,0.494625929300073,-696.5321831619332,331345.63786438457,-9.215401745773356,446.0948014971521,7.188147179691046,6644.824810549392,53.34562555747128,9156.540977453371,36925.10680055385,727334.1114402491,21.207390404280133,740.2868058212767,1.1204489724530675,0.56313445731954,0.6324725037700724,0.13466251607970348,62.907357132402524,109.43138323381785,4.527500530476612,35.30530185950154,335,2011-01-06 09:00:00
2011-01-06 10:00:00,3972779.3099999996,114560.66999999988,254690741.12320474,183647.69517166523,749760.2362001054,12601249967.294176,27700359.903618157,13778488445.311514,2854597119.717315,4723364.861434756,-1.437488801054017,94.59630630554257,-0.6512661195865141,55.57916589079871,67.40215149172178,46.01251941226348,3.894495127468304,31.896668496983608,-0.023682823124611896,0.6250313418956676,0.01932957334081812,-1.351220459684867,34.04646124400426,29.24888368137628,4.365994148468154,31.75427943705833,33.90765065202803,29.910151708178546,3.954501565015358,26.79862521107392,27.32648175339075,16.979146537812397,2.009942383130153,11.030901896966666,2.3043816446661047,4072.9030320953716,0.02688846715926745,0.48517386862458256,-347.57964619635055,303137.92691592674,-5.288701850358208,218.39269518042835,-14.1172147539843,5658.564169201373,-29.05593755285478,7077.830597311839,35819.0240255639,677921.5388187842,19.279744033791893,640.5799978118592,1.1229040523624991,0.5634689325986706,0.6225639091702906,0.11066749295831091,59.2680200945449,104.96260691136673,5.276306236687738,61.209696229312954,335,2011-01-06 10:00:00
