,hnum,date,flare_type,H_till_flare
240000,6124,2015-11-28 14:00:00,0,-1.0
240001,6124,2015-11-28 15:00:00,0,-1.0
240002,6124,2015-11-28 16:00:00,0,-1.0
240003,6124,2015-11-28 17:00:00,0,-1.0
240004,6124,2015-11-28 18:00:00,0,-1.0
240005,6124,2015-11-28 19:00:00,0,-1.0
240006,6124,2015-11-28 20:00:00,0,-1.0
240007,6124,2015-11-28 21:00:00,0,-1.0
240008,6124,2015-11-28 22:00:00,0,-1.0
240009,6124,2015-11-28 23:00:00,0,-1.0
240010,6124,2015-11-29 00:00:00,0,-1.0
240011,6124,2015-11-29 01:00:00,0,-1.0
240012,6124,2015-11-29 02:00:00,0,-1.0
240013,6124,2015-11-29 03:00:00,0,-1.0
240014,6124,2015-11-29 04:00:00,0,-1.0
240015,6124,2015-11-29 05:00:00,0,-1.0
240016,6124,2015-11-29 06:00:00,0,-1.0
240017,6124,2015-11-29 07:00:00,0,-1.0
240018,6124,2015-11-29 08:00:00,0,-1.0
240019,6124,2015-11-29 09:00:00,0,-1.0
240020,6124,2015-11-29 10:00:00,0,-1.0
240021,6124,2015-11-29 11:00:00,0,-1.0
240022,6124,2015-11-29 12:00:00,0,-1.0
240023,6124,2015-11-29 13:00:00,0,-1.0
240024,6124,2015-11-29 14:00:00,0,-1.0
240025,6124,2015-11-29 15:00:00,0,-1.0
240026,6124,2015-11-29 16:00:00,0,-1.0
240027,6124,2015-11-29 17:00:00,0,-1.0
240028,6124,2015-11-29 18:00:00,0,-1.0
240029,6124,2015-11-29 19:00:00,0,-1.0
240030,6124,2015-11-29 20:00:00,0,-1.0
240031,6124,2015-11-29 21:00:00,0,-1.0
240032,6124,2015-11-29 22:00:00,0,-1.0
240033,6124,2015-11-29 23:00:00,0,-1.0
240034,6124,2015-11-30 00:00:00,0,-1.0
240035,6124,2015-11-30 01:00:00,0,-1.0
240036,6124,2015-11-30 02:00:00,0,-1.0
240037,6124,2015-11-30 03:00:00,0,-1.0
240038,6124,2015-11-30 04:00:00,0,-1.0
240039,6124,2015-11-30 05:00:00,0,-1.0
240040,6124,2015-11-30 06:00:00,0,-1.0
240041,6124,2015-11-30 07:00:00,0,-1.0
240042,6124,2015-11-30 08:00:00,0,-1.0
240043,6124,2015-11-30 09:00:00,0,-1.0
240044,6124,2015-11-30 10:00:00,0,-1.0
240045,6124,2015-11-30 11:00:00,0,-1.0
240046,6124,2015-11-30 12:00:00,0,-1.0
240047,6124,2015-11-30 13:00:00,0,-1.0
240048,6124,2015-11-30 14:00:00,0,-1.0
240049,6124,2015-11-30 15:00:00,0,-1.0
240050,6124,2015-11-30 16:00:00,0,-1.0
240051,6124,2015-11-30 17:00:00,0,-1.0
240052,6124,2015-11-30 18:00:00,0,-1.0
240053,6124,2015-11-30 19:00:00,0,-1.0
240054,6124,2015-11-30 20:00:00,0,-1.0
240055,6124,2015-11-30 21:00:00,0,-1.0
240056,6124,2015-11-30 22:00:00,0,-1.0
240057,6124,2015-11-30 23:00:00,0,-1.0
240058,6124,2015-12-01 00:00:00,0,-1.0
240059,6124,2015-12-01 01:00:00,0,-1.0
240060,6124,2015-12-01 02:00:00,0,-1.0
240061,6124,2015-12-01 03:00:00,0,-1.0
240062,6124,2015-12-01 04:00:00,0,-1.0
240063,6124,2015-12-01 05:00:00,0,-1.0
240064,6124,2015-12-01 06:00:00,0,-1.0
240065,6124,2015-12-01 07:00:00,0,-1.0
240066,6124,2015-12-01 08:00:00,0,-1.0
240067,6124,2015-12-01 09:00:00,0,-1.0
240068,6124,2015-12-01 10:00:00,0,-1.0
240069,6124,2015-12-01 11:00:00,0,-1.0
240070,6124,2015-12-01 12:00:00,0,-1.0
240071,6124,2015-12-01 13:00:00,0,-1.0
240072,6124,2015-12-01 14:00:00,0,-1.0
240073,6124,2015-12-01 15:00:00,0,-1.0
240074,6124,2015-12-01 16:00:00,0,-1.0
240075,6124,2015-12-01 17:00:00,0,-1.0
240076,6124,2015-12-01 18:00:00,0,-1.0
240077,6124,2015-12-01 19:00:00,0,-1.0
240078,6124,2015-12-01 20:00:00,0,-1.0
240079,6124,2015-12-01 21:00:00,0,-1.0
240080,6124,2015-12-01 22:00:00,0,-1.0
240081,6124,2015-12-01 23:00:00,0,-1.0
240082,1330,2012-01-16 04:00:00,0,-1.0
240083,1330,2012-01-16 05:00:00,0,-1.0
240084,1330,2012-01-16 06:00:00,0,-1.0
240085,1330,2012-01-16 07:00:00,0,-1.0
240086,1330,2012-01-16 08:00:00,0,-1.0
240087,1330,2012-01-16 09:00:00,0,-1.0
240088,1330,2012-01-16 10:00:00,0,-1.0
240089,1330,2012-01-16 11:00:00,0,-1.0
240090,1330,2012-01-16 12:00:00,0,-1.0
240091,1330,2012-01-16 13:00:00,0,-1.0
240092,1330,2012-01-16 14:00:00,0,-1.0
240093,1330,2012-01-16 15:00:00,0,-1.0
240094,1330,2012-01-16 16:00:00,0,-1.0
240095,1330,2012-01-16 17:00:00,0,-1.0
240096,1330,2012-01-16 18:00:00,0,-1.0
240097,1330,2012-01-16 19:00:00,0,-1.0
240098,1330,2012-01-16 20:00:00,0,-1.0
240099,1330,2012-01-16 21:00:00,0,-1.0
240100,1330,2012-01-16 22:00:00,0,-1.0
240101,1330,2012-01-16 23:00:00,0,-1.0
240102,1330,2012-01-17 00:00:00,0,-1.0
240103,1330,2012-01-17 01:00:00,0,-1.0
240104,1330,2012-01-17 02:00:00,0,-1.0
240105,1330,2012-01-17 03:00:00,0,-1.0
240106,1330,2012-01-17 04:00:00,0,-1.0
240107,1330,2012-01-17 05:00:00,0,-1.0
240108,1330,2012-01-17 06:00:00,0,-1.0
240109,1330,2012-01-17 07:00:00,0,-1.0
240110,1330,2012-01-17 08:00:00,0,-1.0
240111,1330,2012-01-17 09:00:00,0,-1.0
240112,1330,2012-01-17 10:00:00,0,-1.0
240113,1330,2012-01-17 11:00:00,0,-1.0
240114,1330,2012-01-17 12:00:00,0,-1.0
240115,1330,2012-01-17 13:00:00,0,-1.0
240116,1330,2012-01-17 14:00:00,0,-1.0
240117,1330,2012-01-17 15:00:00,0,-1.0
240118,1330,2012-01-17 16:00:00,0,-1.0
240119,1330,2012-01-17 17:00:00,0,-1.0
240120,1330,2012-01-17 18:00:00,0,-1.0
240121,1330,2012-01-17 19:00:00,0,-1.0
240122,1330,2012-01-17 20:00:00,0,-1.0
240123,1330,2012-01-17 21:00:00,0,-1.0
240124,1330,2012-01-17 22:00:00,0,-1.0
240125,1330,2012-01-17 23:00:00,0,-1.0
240126,1330,2012-01-18 00:00:00,0,-1.0
240127,1330,2012-01-18 01:00:00,0,-1.0
240128,1330,2012-01-18 02:00:00,0,-1.0
240129,1330,2012-01-18 03:00:00,0,-1.0
240130,1330,2012-01-18 04:00:00,0,-1.0
240131,1330,2012-01-18 05:00:00,0,-1.0
240132,1330,2012-01-18 06:00:00,0,-1.0
240133,1330,2012-01-18 07:00:00,0,-1.0
240134,1330,2012-01-18 08:00:00,0,-1.0
240135,1330,2012-01-18 09:00:00,0,-1.0
240136,1330,2012-01-18 10:00:00,0,-1.0
240137,1330,2012-01-18 11:00:00,0,-1.0
