,hnum,date,flare_type,H_till_flare
280000,1120,2011-11-30 20:00:00,1,113.66666666666669
280001,1120,2011-11-30 21:00:00,1,112.66666666666669
280002,1120,2011-11-30 22:00:00,1,111.66666666666669
280003,1120,2011-11-30 23:00:00,1,110.66666666666669
280004,1120,2011-12-01 00:00:00,1,109.66666666666669
280005,1120,2011-12-01 01:00:00,1,108.66666666666669
280006,1120,2011-12-01 02:00:00,1,107.66666666666669
280007,1120,2011-12-01 03:00:00,1,106.66666666666669
280008,1120,2011-12-01 04:00:00,1,105.66666666666669
280009,1120,2011-12-01 05:00:00,1,104.66666666666669
280010,1120,2011-12-01 06:00:00,1,103.66666666666669
280011,1120,2011-12-01 07:00:00,1,102.66666666666669
280012,1120,2011-12-01 08:00:00,1,101.66666666666669
280013,1120,2011-12-01 09:00:00,1,100.66666666666669
280014,1120,2011-12-01 10:00:00,1,99.66666666666669
280015,1120,2011-12-01 11:00:00,1,98.66666666666669
280016,1120,2011-12-01 12:00:00,1,97.66666666666669
280017,1120,2011-12-01 13:00:00,1,96.66666666666669
280018,1120,2011-12-01 14:00:00,1,95.66666666666669
280019,1120,2011-12-01 15:00:00,1,94.66666666666669
280020,1120,2011-12-01 16:00:00,1,93.66666666666669
280021,1120,2011-12-01 17:00:00,1,92.66666666666669
280022,1120,2011-12-01 18:00:00,1,91.66666666666669
280023,1120,2011-12-01 19:00:00,1,90.66666666666669
280024,1120,2011-12-01 20:00:00,1,89.66666666666669
280025,1120,2011-12-01 21:00:00,1,88.66666666666669
280026,1120,2011-12-01 22:00:00,1,87.66666666666669
280027,1120,2011-12-01 23:00:00,1,86.66666666666669
280028,1120,2011-12-02 00:00:00,1,85.66666666666667
280029,1120,2011-12-02 01:00:00,1,84.66666666666667
280030,1120,2011-12-02 02:00:00,1,83.66666666666667
280031,1120,2011-12-02 07:00:00,1,78.66666666666667
280032,1120,2011-12-02 08:00:00,1,77.66666666666667
280033,1120,2011-12-02 09:00:00,1,76.66666666666667
280034,1120,2011-12-02 10:00:00,1,75.66666666666667
280035,1120,2011-12-02 11:00:00,1,74.66666666666667
280036,1120,2011-12-02 12:00:00,1,73.66666666666667
280037,1120,2011-12-02 13:00:00,1,72.66666666666667
280038,1120,2011-12-02 14:00:00,1,71.66666666666667
280039,1120,2011-12-02 15:00:00,1,70.66666666666667
280040,1120,2011-12-02 16:00:00,1,69.66666666666667
280041,1120,2011-12-02 17:00:00,1,68.66666666666667
280042,1120,2011-12-02 18:00:00,1,67.66666666666667
280043,1120,2011-12-02 19:00:00,1,66.66666666666667
280044,1120,2011-12-02 20:00:00,1,65.66666666666667
280045,1120,2011-12-02 21:00:00,1,64.66666666666667
280046,1120,2011-12-02 22:00:00,1,63.66666666666666
280047,1120,2011-12-02 23:00:00,1,62.66666666666666
280048,1120,2011-12-03 00:00:00,1,61.66666666666666
280049,1120,2011-12-03 01:00:00,1,60.66666666666666
280050,1120,2011-12-03 02:00:00,1,59.66666666666666
280051,1120,2011-12-03 03:00:00,1,58.66666666666666
280052,1120,2011-12-03 04:00:00,1,57.66666666666666
280053,1120,2011-12-03 05:00:00,1,56.66666666666666
280054,1120,2011-12-03 06:00:00,1,55.66666666666666
280055,1120,2011-12-03 07:00:00,1,54.66666666666666
280056,1120,2011-12-03 08:00:00,1,53.66666666666666
280057,1120,2011-12-03 09:00:00,1,52.66666666666666
280058,1120,2011-12-03 10:00:00,1,51.66666666666666
280059,1120,2011-12-03 11:00:00,1,50.66666666666666
280060,1120,2011-12-03 12:00:00,1,49.66666666666666
280061,1120,2011-12-03 13:00:00,1,48.66666666666666
280062,1120,2011-12-03 14:00:00,1,47.66666666666666
280063,1120,2011-12-03 15:00:00,1,46.66666666666666
280064,1120,2011-12-03 16:00:00,1,45.66666666666666
280065,1120,2011-12-03 17:00:00,1,44.66666666666666
280066,1120,2011-12-03 18:00:00,1,43.66666666666666
280067,1120,2011-12-03 19:00:00,1,42.66666666666666
280068,1120,2011-12-03 20:00:00,1,41.66666666666666
280069,1120,2011-12-03 21:00:00,1,40.66666666666666
280070,1120,2011-12-03 22:00:00,1,39.66666666666666
280071,1120,2011-12-03 23:00:00,1,38.66666666666666
280072,1120,2011-12-04 00:00:00,1,37.66666666666666
280073,1120,2011-12-04 01:00:00,1,36.66666666666666
280074,1120,2011-12-04 02:00:00,1,35.666666666666664
