,hnum,date,flare_type,H_till_flare
70000,6983,2017-04-18 00:00:00,0,-1.0
70001,6983,2017-04-18 01:00:00,0,-1.0
70002,6983,2017-04-18 02:00:00,0,-1.0
70003,6983,2017-04-18 03:00:00,0,-1.0
70004,6983,2017-04-18 04:00:00,0,-1.0
70005,6983,2017-04-18 05:00:00,0,-1.0
70006,6983,2017-04-18 06:00:00,0,-1.0
70007,6983,2017-04-18 07:00:00,0,-1.0
70008,6983,2017-04-18 08:00:00,0,-1.0
70009,6983,2017-04-18 09:00:00,0,-1.0
70010,6983,2017-04-18 10:00:00,0,-1.0
70011,6983,2017-04-18 11:00:00,0,-1.0
70012,6983,2017-04-18 12:00:00,0,-1.0
70013,6983,2017-04-18 13:00:00,0,-1.0
70014,6983,2017-04-18 14:00:00,0,-1.0
70015,6983,2017-04-18 15:00:00,0,-1.0
70016,6983,2017-04-18 16:00:00,0,-1.0
70017,6983,2017-04-18 17:00:00,0,-1.0
70018,6983,2017-04-18 18:00:00,0,-1.0
70019,6983,2017-04-18 19:00:00,0,-1.0
70020,6983,2017-04-18 20:00:00,0,-1.0
70021,6983,2017-04-18 21:00:00,0,-1.0
70022,6983,2017-04-18 22:00:00,0,-1.0
70023,6983,2017-04-18 23:00:00,0,-1.0
70024,6983,2017-04-19 00:00:00,0,-1.0
70025,6983,2017-04-19 01:00:00,0,-1.0
70026,6983,2017-04-19 02:00:00,0,-1.0
70027,6983,2017-04-19 03:00:00,0,-1.0
70028,6983,2017-04-19 04:00:00,0,-1.0
70029,6983,2017-04-19 05:00:00,0,-1.0
70030,6983,2017-04-19 06:00:00,0,-1.0
70031,6983,2017-04-19 07:00:00,0,-1.0
70032,6983,2017-04-19 08:00:00,0,-1.0
70033,6983,2017-04-19 09:00:00,0,-1.0
70034,6983,2017-04-19 10:00:00,0,-1.0
70035,6983,2017-04-19 11:00:00,0,-1.0
70036,6983,2017-04-19 12:00:00,0,-1.0
70037,6983,2017-04-19 13:00:00,0,-1.0
70038,6983,2017-04-19 21:00:00,0,-1.0
70039,6983,2017-04-19 22:00:00,0,-1.0
70040,6983,2017-04-19 23:00:00,0,-1.0
70041,6983,2017-04-20 00:00:00,0,-1.0
70042,6983,2017-04-20 01:00:00,0,-1.0
70043,6983,2017-04-20 02:00:00,0,-1.0
70044,6983,2017-04-20 03:00:00,0,-1.0
70045,6983,2017-04-20 04:00:00,0,-1.0
70046,6983,2017-04-20 05:00:00,0,-1.0
70047,4379,2014-07-21 12:00:00,1,90.95
70048,4379,2014-07-21 13:00:00,1,89.95
70049,4379,2014-07-21 14:00:00,1,88.95
70050,4379,2014-07-21 15:00:00,1,87.95
70051,4379,2014-07-21 16:00:00,1,86.95
70052,4379,2014-07-21 17:00:00,1,85.95
70053,4379,2014-07-21 18:00:00,1,84.95
70054,4379,2014-07-21 19:00:00,1,83.95
70055,4379,2014-07-21 20:00:00,1,82.95
70056,4379,2014-07-21 21:00:00,1,81.95
70057,4379,2014-07-21 22:00:00,1,80.95
70058,4379,2014-07-21 23:00:00,1,79.95
70059,4379,2014-07-22 00:00:00,1,78.95
70060,4379,2014-07-22 01:00:00,1,77.95
70061,4379,2014-07-22 02:00:00,1,76.95
70062,4379,2014-07-22 03:00:00,1,75.95
70063,4379,2014-07-22 04:00:00,1,74.95
70064,4379,2014-07-22 05:00:00,1,73.95
70065,4379,2014-07-22 06:00:00,1,72.95
70066,4379,2014-07-22 07:00:00,1,71.95
70067,4379,2014-07-22 08:00:00,1,70.95
70068,4379,2014-07-22 09:00:00,1,69.95
70069,4379,2014-07-22 10:00:00,1,68.95
70070,4379,2014-07-22 11:00:00,1,67.95
70071,4379,2014-07-22 12:00:00,1,66.95
70072,4379,2014-07-22 13:00:00,1,65.95
70073,4379,2014-07-22 14:00:00,1,64.95
70074,4379,2014-07-22 15:00:00,1,63.95
70075,4379,2014-07-22 16:00:00,1,62.95
70076,4379,2014-07-22 17:00:00,1,61.95
70077,4379,2014-07-22 18:00:00,1,60.95
70078,4379,2014-07-22 19:00:00,1,59.95
70079,4379,2014-07-22 20:00:00,1,58.95
70080,4379,2014-07-22 21:00:00,1,57.95
70081,4379,2014-07-22 22:00:00,1,56.95
70082,4379,2014-07-22 23:00:00,1,55.95
70083,4379,2014-07-23 00:00:00,1,54.95
70084,4379,2014-07-23 01:00:00,1,53.95
70085,4379,2014-07-23 02:00:00,1,52.95
70086,4379,2014-07-23 03:00:00,1,51.95
70087,4379,2014-07-23 04:00:00,1,50.95
70088,4379,2014-07-23 05:00:00,1,49.95
70089,4379,2014-07-23 06:00:00,1,48.95
70090,4379,2014-07-23 07:00:00,1,47.95
70091,4379,2014-07-23 08:00:00,1,46.95
70092,4379,2014-07-23 09:00:00,1,45.95
70093,4379,2014-07-23 10:00:00,1,44.95
70094,4379,2014-07-23 11:00:00,1,43.95
70095,4379,2014-07-23 12:00:00,1,42.95
70096,4379,2014-07-23 13:00:00,1,41.95
70097,4379,2014-07-23 14:00:00,1,40.95
70098,4379,2014-07-23 15:00:00,1,39.95
70099,4379,2014-07-23 23:00:00,1,31.95
70100,4379,2014-07-24 00:00:00,1,30.95
70101,4379,2014-07-24 01:00:00,1,29.95
70102,4379,2014-07-24 02:00:00,1,28.95
70103,4379,2014-07-24 03:00:00,1,27.95
70104,4379,2014-07-24 04:00:00,1,26.95
70105,4379,2014-07-24 05:00:00,1,25.95
70106,4379,2014-07-24 06:00:00,1,24.95
70107,4379,2014-07-24 07:00:00,1,23.95
70108,4379,2014-07-24 08:00:00,1,22.95
70109,4379,2014-07-24 09:00:00,1,21.95
70110,4379,2014-07-24 10:00:00,1,20.95
70111,4379,2014-07-24 11:00:00,1,19.95
70112,4379,2014-07-24 12:00:00,1,18.95
70113,4379,2014-07-24 13:00:00,1,17.95
70114,4379,2014-07-24 14:00:00,1,16.95
70115,4379,2014-07-24 15:00:00,1,15.95
70116,4379,2014-07-24 16:00:00,1,14.95
