,hnum,date,flare_type,H_till_flare
230000,2693,2013-05-02 04:00:00,2,36.65
230001,2693,2013-05-02 05:00:00,2,35.65
230002,2693,2013-05-02 06:00:00,2,34.65
230003,2693,2013-05-02 07:00:00,2,33.65
230004,2693,2013-05-02 08:00:00,2,32.65
230005,2693,2013-05-02 09:00:00,2,31.65
230006,2693,2013-05-02 10:00:00,2,30.65
230007,2693,2013-05-02 11:00:00,2,29.65
230008,2693,2013-05-02 12:00:00,2,28.65
230009,2693,2013-05-02 13:00:00,2,27.65
230010,2693,2013-05-02 14:00:00,2,26.65
230011,2693,2013-05-02 15:00:00,2,25.65
230012,2693,2013-05-02 16:00:00,2,24.65
230013,2693,2013-05-02 17:00:00,2,23.65
230014,2693,2013-05-02 18:00:00,2,22.65
230015,2693,2013-05-02 19:00:00,2,21.65
230016,2693,2013-05-02 20:00:00,2,20.65
230017,2693,2013-05-02 21:00:00,2,19.65
230018,2693,2013-05-02 22:00:00,2,18.65
230019,2693,2013-05-02 23:00:00,2,17.65
230020,2693,2013-05-03 00:00:00,2,16.65
230021,2693,2013-05-03 01:00:00,2,15.65
230022,2693,2013-05-03 02:00:00,2,14.65
230023,2693,2013-05-03 03:00:00,2,13.65
230024,2693,2013-05-03 04:00:00,2,12.65
230025,2693,2013-05-03 05:00:00,2,11.65
230026,2693,2013-05-03 06:00:00,2,10.65
230027,2693,2013-05-03 07:00:00,2,9.65
230028,2693,2013-05-03 08:00:00,2,8.65
230029,2693,2013-05-03 09:00:00,2,7.65
230030,2693,2013-05-03 10:00:00,2,6.65
230031,2693,2013-05-03 11:00:00,2,5.65
230032,2693,2013-05-03 12:00:00,2,4.65
230033,2693,2013-05-03 13:00:00,2,3.65
230034,2693,2013-05-03 14:00:00,2,2.65
230035,2693,2013-05-03 15:00:00,2,1.65
230036,2693,2013-05-03 16:00:00,2,0.65
230037,2693,2013-05-03 17:00:00,1,51.9
230038,2693,2013-05-03 18:00:00,1,50.9
230039,2693,2013-05-03 19:00:00,1,49.9
230040,2693,2013-05-03 20:00:00,1,48.9
230041,2693,2013-05-03 21:00:00,1,47.9
230042,2693,2013-05-03 22:00:00,1,46.9
230043,2693,2013-05-03 23:00:00,1,45.9
230044,2693,2013-05-04 00:00:00,1,44.9
230045,2693,2013-05-04 01:00:00,1,43.9
