,hnum,date,flare_type,H_till_flare
30000,3826,2014-03-09 10:00:00,0,-1.0
30001,3826,2014-03-09 11:00:00,0,-1.0
30002,3826,2014-03-09 12:00:00,0,-1.0
30003,3826,2014-03-09 13:00:00,0,-1.0
30004,3826,2014-03-09 14:00:00,0,-1.0
30005,3826,2014-03-09 15:00:00,0,-1.0
30006,3826,2014-03-09 16:00:00,0,-1.0
30007,3826,2014-03-09 17:00:00,0,-1.0
30008,3826,2014-03-09 18:00:00,0,-1.0
30009,3826,2014-03-09 19:00:00,0,-1.0
30010,3826,2014-03-09 20:00:00,0,-1.0
30011,3826,2014-03-09 21:00:00,0,-1.0
30012,3826,2014-03-09 22:00:00,0,-1.0
30013,3826,2014-03-09 23:00:00,0,-1.0
30014,3826,2014-03-10 00:00:00,0,-1.0
30015,3826,2014-03-10 01:00:00,0,-1.0
30016,3826,2014-03-10 02:00:00,0,-1.0
30017,3826,2014-03-10 03:00:00,0,-1.0
30018,3826,2014-03-10 04:00:00,0,-1.0
30019,3826,2014-03-10 05:00:00,0,-1.0
30020,3826,2014-03-10 06:00:00,0,-1.0
30021,3826,2014-03-10 10:00:00,0,-1.0
30022,3826,2014-03-10 11:00:00,0,-1.0
30023,3826,2014-03-10 12:00:00,0,-1.0
30024,3826,2014-03-10 13:00:00,0,-1.0
30025,3826,2014-03-10 14:00:00,0,-1.0
30026,3826,2014-03-10 15:00:00,0,-1.0
30027,3826,2014-03-10 16:00:00,0,-1.0
30028,3826,2014-03-10 17:00:00,0,-1.0
30029,3826,2014-03-10 18:00:00,0,-1.0
30030,3826,2014-03-10 19:00:00,0,-1.0
30031,3826,2014-03-10 20:00:00,0,-1.0
30032,3826,2014-03-10 21:00:00,0,-1.0
30033,3826,2014-03-10 22:00:00,0,-1.0
30034,3826,2014-03-10 23:00:00,0,-1.0
30035,3826,2014-03-11 00:00:00,0,-1.0
30036,3826,2014-03-11 01:00:00,0,-1.0
30037,3826,2014-03-11 02:00:00,0,-1.0
30038,3826,2014-03-11 03:00:00,0,-1.0
30039,3826,2014-03-11 04:00:00,0,-1.0
30040,3826,2014-03-11 05:00:00,0,-1.0
30041,3826,2014-03-11 06:00:00,0,-1.0
30042,3826,2014-03-11 10:00:00,0,-1.0
30043,3826,2014-03-11 11:00:00,0,-1.0
30044,3826,2014-03-11 12:00:00,0,-1.0
30045,3826,2014-03-11 13:00:00,0,-1.0
30046,3826,2014-03-11 14:00:00,0,-1.0
30047,3826,2014-03-11 15:00:00,0,-1.0
30048,3826,2014-03-11 16:00:00,0,-1.0
30049,3826,2014-03-11 17:00:00,0,-1.0
30050,3826,2014-03-11 18:00:00,0,-1.0
30051,3826,2014-03-11 19:00:00,0,-1.0
30052,3826,2014-03-11 20:00:00,0,-1.0
30053,3826,2014-03-11 21:00:00,0,-1.0
30054,3826,2014-03-11 22:00:00,0,-1.0
30055,3826,2014-03-11 23:00:00,0,-1.0
30056,3826,2014-03-12 00:00:00,0,-1.0
30057,3826,2014-03-12 01:00:00,0,-1.0
30058,3826,2014-03-12 02:00:00,0,-1.0
30059,3826,2014-03-12 03:00:00,0,-1.0
30060,3826,2014-03-12 04:00:00,0,-1.0
30061,3826,2014-03-12 05:00:00,0,-1.0
30062,3826,2014-03-12 06:00:00,0,-1.0
30063,3826,2014-03-12 10:00:00,0,-1.0
30064,3826,2014-03-12 11:00:00,0,-1.0
30065,3826,2014-03-12 12:00:00,0,-1.0
30066,3826,2014-03-12 13:00:00,0,-1.0
30067,3826,2014-03-12 14:00:00,0,-1.0
30068,3826,2014-03-12 15:00:00,0,-1.0
30069,3826,2014-03-12 16:00:00,0,-1.0
30070,3826,2014-03-12 17:00:00,0,-1.0
30071,3826,2014-03-12 18:00:00,0,-1.0
30072,3826,2014-03-12 19:00:00,0,-1.0
30073,3826,2014-03-12 20:00:00,0,-1.0
30074,3826,2014-03-12 21:00:00,0,-1.0
30075,3826,2014-03-12 22:00:00,0,-1.0
30076,3826,2014-03-12 23:00:00,0,-1.0
30077,3826,2014-03-13 00:00:00,0,-1.0
30078,3826,2014-03-13 01:00:00,0,-1.0
30079,3826,2014-03-13 02:00:00,0,-1.0
30080,3826,2014-03-13 03:00:00,0,-1.0
30081,3826,2014-03-13 04:00:00,0,-1.0
30082,3826,2014-03-13 05:00:00,0,-1.0
30083,3826,2014-03-13 06:00:00,0,-1.0
30084,3826,2014-03-13 10:00:00,0,-1.0
30085,3826,2014-03-13 11:00:00,0,-1.0
30086,3826,2014-03-13 12:00:00,0,-1.0
30087,3826,2014-03-13 13:00:00,0,-1.0
30088,3826,2014-03-13 14:00:00,0,-1.0
30089,3826,2014-03-13 15:00:00,0,-1.0
30090,3826,2014-03-13 16:00:00,0,-1.0
30091,3826,2014-03-13 17:00:00,0,-1.0
30092,3826,2014-03-13 18:00:00,0,-1.0
30093,3826,2014-03-13 19:00:00,0,-1.0
30094,3826,2014-03-13 20:00:00,0,-1.0
30095,3826,2014-03-13 21:00:00,0,-1.0
30096,3826,2014-03-13 22:00:00,0,-1.0
30097,3826,2014-03-13 23:00:00,0,-1.0
30098,3826,2014-03-14 00:00:00,0,-1.0
30099,3826,2014-03-14 01:00:00,0,-1.0
30100,3826,2014-03-14 02:00:00,0,-1.0
30101,3826,2014-03-14 03:00:00,0,-1.0
30102,3826,2014-03-14 04:00:00,0,-1.0
30103,3826,2014-03-14 05:00:00,0,-1.0
30104,3826,2014-03-14 06:00:00,0,-1.0
30105,3826,2014-03-14 10:00:00,0,-1.0
30106,3826,2014-03-15 06:00:00,0,-1.0
