,hnum,date,flare_type,H_till_flare
140000,54,2010-06-14 12:00:00,0,-1.0
140001,54,2010-06-14 13:00:00,0,-1.0
140002,54,2010-06-14 14:00:00,0,-1.0
140003,54,2010-06-14 15:00:00,0,-1.0
140004,54,2010-06-14 16:00:00,0,-1.0
140005,54,2010-06-14 17:00:00,0,-1.0
140006,54,2010-06-14 18:00:00,0,-1.0
140007,54,2010-06-14 19:00:00,0,-1.0
140008,54,2010-06-14 23:00:00,0,-1.0
140009,5845,2015-08-02 08:00:00,0,-1.0
140010,5845,2015-08-02 09:00:00,0,-1.0
140011,5845,2015-08-02 10:00:00,0,-1.0
140012,5845,2015-08-02 11:00:00,0,-1.0
140013,5845,2015-08-02 12:00:00,0,-1.0
140014,5845,2015-08-02 13:00:00,0,-1.0
140015,5845,2015-08-02 14:00:00,0,-1.0
140016,5845,2015-08-02 15:00:00,0,-1.0
140017,5845,2015-08-02 16:00:00,0,-1.0
140018,5845,2015-08-02 17:00:00,0,-1.0
140019,5845,2015-08-02 18:00:00,0,-1.0
140020,5845,2015-08-02 19:00:00,0,-1.0
140021,5845,2015-08-02 20:00:00,0,-1.0
140022,5845,2015-08-02 21:00:00,0,-1.0
140023,5845,2015-08-02 22:00:00,0,-1.0
140024,5845,2015-08-02 23:00:00,0,-1.0
140025,5845,2015-08-03 00:00:00,0,-1.0
140026,5845,2015-08-03 01:00:00,0,-1.0
140027,5845,2015-08-03 02:00:00,0,-1.0
140028,5845,2015-08-03 03:00:00,0,-1.0
140029,5845,2015-08-03 04:00:00,0,-1.0
140030,5845,2015-08-03 05:00:00,0,-1.0
140031,5845,2015-08-03 06:00:00,0,-1.0
140032,5845,2015-08-03 07:00:00,0,-1.0
140033,5845,2015-08-03 08:00:00,0,-1.0
140034,5845,2015-08-03 09:00:00,0,-1.0
140035,5845,2015-08-03 10:00:00,0,-1.0
140036,5845,2015-08-03 11:00:00,0,-1.0
140037,5845,2015-08-03 12:00:00,0,-1.0
140038,5845,2015-08-03 13:00:00,0,-1.0
140039,5845,2015-08-03 14:00:00,0,-1.0
140040,5845,2015-08-03 15:00:00,0,-1.0
140041,5845,2015-08-03 16:00:00,0,-1.0
140042,5845,2015-08-03 17:00:00,0,-1.0
140043,5845,2015-08-03 18:00:00,0,-1.0
140044,5845,2015-08-03 19:00:00,0,-1.0
140045,5845,2015-08-03 20:00:00,0,-1.0
140046,5845,2015-08-03 21:00:00,0,-1.0
140047,5845,2015-08-03 22:00:00,0,-1.0
140048,5845,2015-08-03 23:00:00,0,-1.0
140049,5845,2015-08-04 00:00:00,0,-1.0
140050,5845,2015-08-04 01:00:00,0,-1.0
140051,5845,2015-08-04 02:00:00,0,-1.0
140052,5845,2015-08-04 03:00:00,0,-1.0
140053,5845,2015-08-04 04:00:00,0,-1.0
140054,5845,2015-08-04 05:00:00,0,-1.0
140055,5845,2015-08-04 06:00:00,0,-1.0
140056,5845,2015-08-04 07:00:00,0,-1.0
140057,5845,2015-08-04 08:00:00,0,-1.0
140058,5845,2015-08-04 09:00:00,0,-1.0
140059,5845,2015-08-04 10:00:00,0,-1.0
140060,5845,2015-08-04 11:00:00,0,-1.0
140061,5845,2015-08-04 12:00:00,0,-1.0
140062,5845,2015-08-04 13:00:00,0,-1.0
140063,5845,2015-08-04 14:00:00,0,-1.0
140064,5845,2015-08-04 15:00:00,0,-1.0
140065,5845,2015-08-04 16:00:00,0,-1.0
140066,5845,2015-08-04 17:00:00,0,-1.0
140067,5845,2015-08-04 18:00:00,0,-1.0
140068,5845,2015-08-04 19:00:00,0,-1.0
140069,5845,2015-08-04 20:00:00,0,-1.0
140070,5845,2015-08-04 21:00:00,0,-1.0
140071,5845,2015-08-04 22:00:00,0,-1.0
140072,5845,2015-08-04 23:00:00,0,-1.0
140073,5845,2015-08-05 00:00:00,0,-1.0
140074,5845,2015-08-05 01:00:00,0,-1.0
140075,5845,2015-08-05 02:00:00,0,-1.0
140076,5845,2015-08-05 03:00:00,0,-1.0
140077,5845,2015-08-05 04:00:00,0,-1.0
140078,5845,2015-08-05 05:00:00,0,-1.0
140079,5845,2015-08-05 06:00:00,0,-1.0
140080,5845,2015-08-05 07:00:00,0,-1.0
140081,5845,2015-08-05 08:00:00,0,-1.0
140082,5845,2015-08-05 09:00:00,0,-1.0
