,hnum,date,flare_type,H_till_flare
180000,7237,2018-02-13 14:00:00,0,-1.0
180001,7237,2018-02-13 15:00:00,0,-1.0
180002,7237,2018-02-13 16:00:00,0,-1.0
180003,7237,2018-02-13 17:00:00,0,-1.0
180004,7237,2018-02-13 18:00:00,0,-1.0
180005,7237,2018-02-13 19:00:00,0,-1.0
180006,7237,2018-02-13 20:00:00,0,-1.0
180007,7237,2018-02-13 21:00:00,0,-1.0
180008,7237,2018-02-13 22:00:00,0,-1.0
180009,7237,2018-02-13 23:00:00,0,-1.0
180010,7237,2018-02-14 00:00:00,0,-1.0
180011,7237,2018-02-14 01:00:00,0,-1.0
180012,7237,2018-02-14 02:00:00,0,-1.0
180013,7237,2018-02-14 03:00:00,0,-1.0
180014,7237,2018-02-14 04:00:00,0,-1.0
180015,7237,2018-02-14 05:00:00,0,-1.0
180016,7237,2018-02-14 06:00:00,0,-1.0
180017,7237,2018-02-14 10:00:00,0,-1.0
180018,7237,2018-02-14 11:00:00,0,-1.0
180019,7237,2018-02-14 12:00:00,0,-1.0
180020,7237,2018-02-14 13:00:00,0,-1.0
180021,7237,2018-02-14 14:00:00,0,-1.0
180022,7237,2018-02-14 15:00:00,0,-1.0
180023,7237,2018-02-14 16:00:00,0,-1.0
180024,7237,2018-02-14 17:00:00,0,-1.0
180025,7237,2018-02-14 18:00:00,0,-1.0
180026,7237,2018-02-14 20:00:00,0,-1.0
180027,7237,2018-02-14 21:00:00,0,-1.0
180028,7237,2018-02-14 22:00:00,0,-1.0
180029,7237,2018-02-14 23:00:00,0,-1.0
180030,7237,2018-02-15 00:00:00,0,-1.0
180031,7237,2018-02-15 01:00:00,0,-1.0
180032,7237,2018-02-15 02:00:00,0,-1.0
180033,7237,2018-02-15 03:00:00,0,-1.0
180034,7237,2018-02-15 04:00:00,0,-1.0
180035,7237,2018-02-15 05:00:00,0,-1.0
180036,7237,2018-02-15 06:00:00,0,-1.0
180037,7237,2018-02-15 10:00:00,0,-1.0
180038,7237,2018-02-15 11:00:00,0,-1.0
180039,7237,2018-02-15 12:00:00,0,-1.0
180040,7237,2018-02-15 13:00:00,0,-1.0
180041,7237,2018-02-15 14:00:00,0,-1.0
180042,7237,2018-02-15 15:00:00,0,-1.0
180043,7237,2018-02-15 16:00:00,0,-1.0
180044,7237,2018-02-15 17:00:00,0,-1.0
180045,7237,2018-02-15 18:00:00,0,-1.0
180046,7237,2018-02-15 19:00:00,0,-1.0
180047,7237,2018-02-15 20:00:00,0,-1.0
180048,7237,2018-02-15 21:00:00,0,-1.0
180049,7237,2018-02-15 22:00:00,0,-1.0
180050,7237,2018-02-15 23:00:00,0,-1.0
180051,7237,2018-02-16 00:00:00,0,-1.0
180052,7237,2018-02-16 01:00:00,0,-1.0
180053,7237,2018-02-16 02:00:00,0,-1.0
180054,7237,2018-02-16 03:00:00,0,-1.0
180055,7237,2018-02-16 04:00:00,0,-1.0
180056,7237,2018-02-16 05:00:00,0,-1.0
180057,7237,2018-02-16 06:00:00,0,-1.0
180058,7237,2018-02-16 10:00:00,0,-1.0
180059,7237,2018-02-16 11:00:00,0,-1.0
180060,7237,2018-02-16 12:00:00,0,-1.0
180061,7237,2018-02-16 13:00:00,0,-1.0
180062,7237,2018-02-16 14:00:00,0,-1.0
180063,7237,2018-02-16 15:00:00,0,-1.0
180064,7237,2018-02-16 16:00:00,0,-1.0
180065,7237,2018-02-16 17:00:00,0,-1.0
180066,7237,2018-02-16 18:00:00,0,-1.0
180067,7237,2018-02-16 19:00:00,0,-1.0
180068,7237,2018-02-16 20:00:00,0,-1.0
180069,7237,2018-02-16 21:00:00,0,-1.0
180070,7237,2018-02-16 22:00:00,0,-1.0
180071,7237,2018-02-16 23:00:00,0,-1.0
180072,7237,2018-02-17 00:00:00,0,-1.0
180073,7237,2018-02-17 01:00:00,0,-1.0
180074,7237,2018-02-17 02:00:00,0,-1.0
180075,7237,2018-02-17 03:00:00,0,-1.0
180076,7237,2018-02-17 04:00:00,0,-1.0
