,hnum,date,flare_type,H_till_flare
130000,2749,2013-05-18 00:00:00,0,-1.0
130001,2749,2013-05-18 01:00:00,0,-1.0
130002,2749,2013-05-18 02:00:00,0,-1.0
130003,2749,2013-05-18 03:00:00,0,-1.0
130004,2749,2013-05-18 04:00:00,0,-1.0
130005,2749,2013-05-18 05:00:00,0,-1.0
130006,2749,2013-05-18 06:00:00,0,-1.0
130007,2749,2013-05-18 07:00:00,0,-1.0
130008,2749,2013-05-18 08:00:00,0,-1.0
130009,2749,2013-05-18 09:00:00,0,-1.0
130010,2749,2013-05-18 10:00:00,0,-1.0
130011,2749,2013-05-18 11:00:00,0,-1.0
130012,2749,2013-05-18 12:00:00,0,-1.0
130013,2749,2013-05-18 13:00:00,0,-1.0
130014,2749,2013-05-18 14:00:00,0,-1.0
130015,2749,2013-05-18 15:00:00,0,-1.0
130016,2749,2013-05-18 16:00:00,0,-1.0
130017,2749,2013-05-18 17:00:00,0,-1.0
130018,2749,2013-05-18 18:00:00,0,-1.0
130019,2749,2013-05-18 19:00:00,0,-1.0
130020,2749,2013-05-18 20:00:00,0,-1.0
130021,2749,2013-05-18 21:00:00,0,-1.0
130022,2749,2013-05-18 22:00:00,0,-1.0
130023,2749,2013-05-18 23:00:00,0,-1.0
130024,2749,2013-05-19 00:00:00,0,-1.0
130025,2749,2013-05-19 01:00:00,0,-1.0
130026,2749,2013-05-19 02:00:00,0,-1.0
130027,2749,2013-05-19 03:00:00,0,-1.0
130028,2749,2013-05-19 04:00:00,0,-1.0
130029,2749,2013-05-19 05:00:00,0,-1.0
130030,2749,2013-05-19 06:00:00,0,-1.0
130031,2749,2013-05-19 07:00:00,0,-1.0
130032,2749,2013-05-19 08:00:00,0,-1.0
130033,2749,2013-05-19 09:00:00,0,-1.0
130034,2749,2013-05-19 10:00:00,0,-1.0
130035,2749,2013-05-19 11:00:00,0,-1.0
130036,2749,2013-05-19 12:00:00,0,-1.0
130037,2749,2013-05-19 13:00:00,0,-1.0
130038,7313,2018-10-12 16:00:00,0,-1.0
130039,7313,2018-10-12 18:00:00,0,-1.0
130040,7313,2018-10-12 19:00:00,0,-1.0
130041,7313,2018-10-12 20:00:00,0,-1.0
130042,7313,2018-10-13 19:00:00,0,-1.0
130043,7313,2018-10-13 20:00:00,0,-1.0
130044,7313,2018-10-14 05:00:00,0,-1.0
130045,7313,2018-10-14 06:00:00,0,-1.0
130046,7313,2018-10-14 08:00:00,0,-1.0
130047,7313,2018-10-14 10:00:00,0,-1.0
130048,7313,2018-10-14 11:00:00,0,-1.0
130049,7313,2018-10-14 13:00:00,0,-1.0
130050,7313,2018-10-14 14:00:00,0,-1.0
130051,7313,2018-10-14 15:00:00,0,-1.0
130052,7313,2018-10-15 00:00:00,0,-1.0
130053,7313,2018-10-15 01:00:00,0,-1.0
130054,7313,2018-10-15 02:00:00,0,-1.0
130055,7313,2018-10-15 03:00:00,0,-1.0
130056,7313,2018-10-15 04:00:00,0,-1.0
130057,7313,2018-10-15 05:00:00,0,-1.0
130058,7313,2018-10-15 06:00:00,0,-1.0
130059,7313,2018-10-15 07:00:00,0,-1.0
130060,7313,2018-10-15 08:00:00,0,-1.0
130061,7313,2018-10-15 09:00:00,0,-1.0
130062,7313,2018-10-15 10:00:00,0,-1.0
130063,7313,2018-10-15 11:00:00,0,-1.0
130064,7313,2018-10-15 12:00:00,0,-1.0
130065,7313,2018-10-15 13:00:00,0,-1.0
130066,7313,2018-10-15 14:00:00,0,-1.0
130067,7313,2018-10-15 15:00:00,0,-1.0
130068,7313,2018-10-15 16:00:00,0,-1.0
130069,7313,2018-10-15 17:00:00,0,-1.0
130070,7313,2018-10-15 18:00:00,0,-1.0
130071,7313,2018-10-15 20:00:00,0,-1.0
130072,7313,2018-10-15 21:00:00,0,-1.0
130073,7313,2018-10-15 22:00:00,0,-1.0
130074,7313,2018-10-15 23:00:00,0,-1.0
130075,7313,2018-10-16 00:00:00,0,-1.0
130076,7313,2018-10-16 01:00:00,0,-1.0
130077,7313,2018-10-16 02:00:00,0,-1.0
130078,7313,2018-10-16 03:00:00,0,-1.0
130079,7313,2018-10-16 04:00:00,0,-1.0
130080,7313,2018-10-16 05:00:00,0,-1.0
130081,7313,2018-10-16 06:00:00,0,-1.0
130082,7313,2018-10-16 07:00:00,0,-1.0
130083,7313,2018-10-16 08:00:00,0,-1.0
130084,7313,2018-10-16 09:00:00,0,-1.0
130085,7313,2018-10-16 22:00:00,0,-1.0
130086,7313,2018-10-16 23:00:00,0,-1.0
130087,7313,2018-10-17 00:00:00,0,-1.0
130088,7313,2018-10-17 01:00:00,0,-1.0
130089,7313,2018-10-17 02:00:00,0,-1.0
130090,7313,2018-10-17 03:00:00,0,-1.0
130091,7313,2018-10-17 04:00:00,0,-1.0
130092,7313,2018-10-17 05:00:00,0,-1.0
130093,7313,2018-10-17 06:00:00,0,-1.0
130094,7313,2018-10-17 07:00:00,0,-1.0
130095,7313,2018-10-17 08:00:00,0,-1.0
130096,7313,2018-10-17 09:00:00,0,-1.0
130097,7313,2018-10-17 10:00:00,0,-1.0
130098,7313,2018-10-17 11:00:00,0,-1.0
130099,7313,2018-10-17 12:00:00,0,-1.0
130100,7313,2018-10-17 13:00:00,0,-1.0
130101,7313,2018-10-17 14:00:00,0,-1.0
130102,7313,2018-10-17 15:00:00,0,-1.0
130103,7313,2018-10-17 16:00:00,0,-1.0
130104,7313,2018-10-17 17:00:00,0,-1.0
130105,7313,2018-10-17 19:00:00,0,-1.0
130106,7313,2018-10-17 20:00:00,0,-1.0
130107,7313,2018-10-17 21:00:00,0,-1.0
130108,7313,2018-10-17 22:00:00,0,-1.0
130109,7313,2018-10-17 23:00:00,0,-1.0
130110,7313,2018-10-18 00:00:00,0,-1.0
130111,7313,2018-10-18 01:00:00,0,-1.0
130112,7313,2018-10-18 02:00:00,0,-1.0
130113,7313,2018-10-18 03:00:00,0,-1.0
130114,7313,2018-10-18 04:00:00,0,-1.0
