,hnum,date,flare_type,H_till_flare
260000,2669,2013-04-20 03:00:00,0,-1.0
260001,2669,2013-04-20 04:00:00,0,-1.0
260002,2669,2013-04-20 05:00:00,0,-1.0
260003,2669,2013-04-20 06:00:00,0,-1.0
260004,2669,2013-04-20 07:00:00,0,-1.0
260005,2669,2013-04-20 08:00:00,0,-1.0
260006,2669,2013-04-20 09:00:00,0,-1.0
260007,2669,2013-04-20 10:00:00,0,-1.0
260008,2669,2013-04-20 11:00:00,0,-1.0
260009,2669,2013-04-20 12:00:00,0,-1.0
260010,2669,2013-04-20 13:00:00,0,-1.0
260011,2669,2013-04-20 14:00:00,0,-1.0
260012,2669,2013-04-20 15:00:00,0,-1.0
260013,2669,2013-04-20 16:00:00,0,-1.0
260014,2669,2013-04-20 17:00:00,0,-1.0
260015,2669,2013-04-20 18:00:00,0,-1.0
260016,2669,2013-04-20 19:00:00,0,-1.0
260017,2669,2013-04-20 20:00:00,0,-1.0
260018,2669,2013-04-20 21:00:00,0,-1.0
260019,2669,2013-04-20 22:00:00,0,-1.0
260020,2669,2013-04-20 23:00:00,0,-1.0
260021,2669,2013-04-21 00:00:00,0,-1.0
260022,2669,2013-04-21 01:00:00,0,-1.0
260023,2669,2013-04-21 02:00:00,0,-1.0
260024,2669,2013-04-21 03:00:00,0,-1.0
260025,2669,2013-04-21 04:00:00,0,-1.0
260026,2669,2013-04-21 05:00:00,0,-1.0
260027,2669,2013-04-21 06:00:00,0,-1.0
260028,2669,2013-04-21 07:00:00,0,-1.0
260029,2669,2013-04-21 08:00:00,0,-1.0
260030,2669,2013-04-21 15:00:00,0,-1.0
260031,2669,2013-04-21 16:00:00,0,-1.0
260032,6898,2016-12-27 18:00:00,0,-1.0
260033,6898,2016-12-27 19:00:00,0,-1.0
260034,6898,2016-12-27 20:00:00,0,-1.0
260035,6898,2016-12-27 21:00:00,0,-1.0
260036,6898,2016-12-27 22:00:00,0,-1.0
260037,6898,2016-12-27 23:00:00,0,-1.0
260038,6898,2016-12-28 00:00:00,0,-1.0
260039,6898,2016-12-28 01:00:00,0,-1.0
260040,6898,2016-12-28 02:00:00,0,-1.0
260041,6898,2016-12-28 03:00:00,0,-1.0
260042,6898,2016-12-28 04:00:00,0,-1.0
260043,6898,2016-12-28 05:00:00,0,-1.0
260044,6898,2016-12-28 06:00:00,0,-1.0
260045,6898,2016-12-28 07:00:00,0,-1.0
260046,6898,2016-12-28 10:00:00,0,-1.0
260047,6898,2016-12-28 11:00:00,0,-1.0
260048,6898,2016-12-28 12:00:00,0,-1.0
260049,6898,2016-12-28 13:00:00,0,-1.0
260050,6898,2016-12-28 14:00:00,0,-1.0
260051,6898,2016-12-28 15:00:00,0,-1.0
260052,6898,2016-12-28 16:00:00,0,-1.0
