,hnum,date,flare_type,H_till_flare
0,6100,2015-11-12 16:00:00,1,249.15
1,6100,2015-11-12 17:00:00,1,248.15
2,6100,2015-11-12 18:00:00,1,247.15
3,6100,2015-11-12 19:00:00,1,246.15
4,6100,2015-11-12 20:00:00,1,245.15
5,6100,2015-11-12 21:00:00,1,244.15
6,6100,2015-11-12 22:00:00,1,243.15
7,6100,2015-11-12 23:00:00,1,242.15
8,6100,2015-11-13 00:00:00,1,241.15
9,6100,2015-11-13 01:00:00,1,240.15
10,6100,2015-11-13 02:00:00,1,239.15
11,6100,2015-11-13 03:00:00,1,238.15
12,6100,2015-11-13 04:00:00,1,237.15
13,6100,2015-11-13 05:00:00,1,236.15
14,6100,2015-11-13 06:00:00,1,235.15
15,6100,2015-11-13 07:00:00,1,234.15
16,6100,2015-11-13 08:00:00,1,233.15
17,6100,2015-11-13 09:00:00,1,232.15
18,6100,2015-11-13 10:00:00,1,231.15
19,6100,2015-11-13 11:00:00,1,230.15
20,6100,2015-11-13 12:00:00,1,229.15
21,6100,2015-11-13 13:00:00,1,228.15
22,6100,2015-11-13 14:00:00,1,227.15
23,6100,2015-11-13 15:00:00,1,226.15
24,6100,2015-11-13 16:00:00,1,225.15
25,6100,2015-11-13 17:00:00,1,224.15
26,6100,2015-11-13 18:00:00,1,223.15
27,6100,2015-11-13 19:00:00,1,222.15
28,6100,2015-11-13 20:00:00,1,221.15
29,6100,2015-11-13 21:00:00,1,220.15
30,6100,2015-11-13 22:00:00,1,219.15
31,6100,2015-11-13 23:00:00,1,218.15
32,6100,2015-11-14 00:00:00,1,217.15
33,6100,2015-11-14 01:00:00,1,216.15
34,6100,2015-11-14 02:00:00,1,215.15
35,6100,2015-11-14 03:00:00,1,214.15
36,6100,2015-11-14 04:00:00,1,213.15
37,6100,2015-11-14 05:00:00,1,212.15
38,6100,2015-11-14 06:00:00,1,211.15
39,6100,2015-11-14 07:00:00,1,210.15
40,6100,2015-11-14 08:00:00,1,209.15
41,6100,2015-11-14 09:00:00,1,208.15
42,6100,2015-11-14 10:00:00,1,207.15
43,6100,2015-11-14 11:00:00,1,206.15
44,6100,2015-11-14 12:00:00,1,205.15
45,6100,2015-11-14 13:00:00,1,204.15
46,6100,2015-11-14 14:00:00,1,203.15
47,6100,2015-11-14 15:00:00,1,202.15
48,6100,2015-11-14 16:00:00,1,201.15
49,6100,2015-11-14 17:00:00,1,200.15
50,6100,2015-11-14 18:00:00,1,199.15
51,6100,2015-11-14 19:00:00,1,198.15
52,6100,2015-11-14 20:00:00,1,197.15
53,6100,2015-11-14 21:00:00,1,196.15
54,6100,2015-11-14 22:00:00,1,195.15
55,6100,2015-11-14 23:00:00,1,194.15
56,6100,2015-11-15 00:00:00,1,193.15
57,6100,2015-11-15 01:00:00,1,192.15
58,6100,2015-11-15 02:00:00,1,191.15
59,6100,2015-11-15 03:00:00,1,190.15
60,6100,2015-11-15 04:00:00,1,189.15
61,6100,2015-11-15 05:00:00,1,188.15
62,6100,2015-11-15 06:00:00,1,187.15
63,6100,2015-11-15 07:00:00,1,186.15
64,6100,2015-11-15 08:00:00,1,185.15
65,6100,2015-11-15 09:00:00,1,184.15
66,6100,2015-11-15 10:00:00,1,183.15
67,6100,2015-11-15 11:00:00,1,182.15
68,6100,2015-11-15 12:00:00,1,181.15
69,6100,2015-11-15 13:00:00,1,180.15
70,6100,2015-11-15 14:00:00,1,179.15
71,6100,2015-11-15 15:00:00,1,178.15
72,6100,2015-11-15 16:00:00,1,177.15
73,6100,2015-11-15 17:00:00,1,176.15
74,6100,2015-11-15 18:00:00,1,175.15
75,6100,2015-11-15 19:00:00,1,174.15
76,6100,2015-11-15 20:00:00,1,173.15
77,6100,2015-11-15 21:00:00,1,172.15
78,6100,2015-11-15 22:00:00,1,171.15
79,6100,2015-11-15 23:00:00,1,170.15
80,6100,2015-11-16 00:00:00,1,169.15
81,6100,2015-11-16 01:00:00,1,168.15
82,6100,2015-11-16 02:00:00,1,167.15
83,6100,2015-11-16 03:00:00,1,166.15
84,6100,2015-11-16 04:00:00,1,165.15
85,6100,2015-11-16 05:00:00,1,164.15
86,6100,2015-11-16 06:00:00,1,163.15
87,6100,2015-11-16 07:00:00,1,162.15
88,6100,2015-11-16 08:00:00,1,161.15
89,6100,2015-11-16 09:00:00,1,160.15
90,6100,2015-11-16 10:00:00,1,159.15
91,6100,2015-11-16 11:00:00,1,158.15
92,6100,2015-11-16 12:00:00,1,157.15
93,6100,2015-11-16 13:00:00,1,156.15
94,6100,2015-11-16 14:00:00,1,155.15
95,6100,2015-11-16 15:00:00,1,154.15
96,6100,2015-11-16 16:00:00,1,153.15
97,6100,2015-11-16 17:00:00,1,152.15
98,6100,2015-11-16 18:00:00,1,151.15
99,6100,2015-11-16 19:00:00,1,150.15
100,6100,2015-11-16 20:00:00,1,149.15
101,6100,2015-11-16 21:00:00,1,148.15
102,6100,2015-11-16 22:00:00,1,147.15
103,6100,2015-11-16 23:00:00,1,146.15
104,6100,2015-11-17 00:00:00,1,145.15
105,6100,2015-11-17 01:00:00,1,144.15
106,6100,2015-11-17 02:00:00,1,143.15
107,6100,2015-11-17 03:00:00,1,142.15
108,6100,2015-11-17 04:00:00,1,141.15
109,6100,2015-11-17 05:00:00,1,140.15
110,6100,2015-11-17 06:00:00,1,139.15
111,6100,2015-11-17 07:00:00,1,138.15
112,6100,2015-11-17 08:00:00,1,137.15
113,6100,2015-11-17 09:00:00,1,136.15
114,6100,2015-11-17 10:00:00,1,135.15
