,hnum,date,flare_type,H_till_flare
220000,900,2011-09-27 20:00:00,0,-1.0
220001,900,2011-09-27 21:00:00,0,-1.0
220002,900,2011-09-27 22:00:00,0,-1.0
220003,900,2011-09-27 23:00:00,0,-1.0
220004,900,2011-09-28 00:00:00,0,-1.0
220005,900,2011-09-28 01:00:00,0,-1.0
220006,900,2011-09-28 02:00:00,0,-1.0
220007,900,2011-09-28 03:00:00,0,-1.0
220008,900,2011-09-28 04:00:00,0,-1.0
220009,900,2011-09-28 05:00:00,0,-1.0
220010,900,2011-09-28 18:00:00,0,-1.0
220011,900,2011-09-28 19:00:00,0,-1.0
220012,900,2011-09-28 20:00:00,0,-1.0
220013,900,2011-09-28 21:00:00,0,-1.0
220014,900,2011-09-28 22:00:00,0,-1.0
220015,900,2011-09-28 23:00:00,0,-1.0
220016,900,2011-09-29 00:00:00,0,-1.0
220017,900,2011-09-29 01:00:00,0,-1.0
220018,900,2011-09-29 02:00:00,0,-1.0
220019,900,2011-09-29 03:00:00,0,-1.0
220020,900,2011-09-29 04:00:00,0,-1.0
220021,900,2011-09-29 05:00:00,0,-1.0
220022,900,2011-09-29 08:00:00,0,-1.0
220023,900,2011-09-29 09:00:00,0,-1.0
220024,900,2011-09-29 10:00:00,0,-1.0
220025,900,2011-09-29 11:00:00,0,-1.0
220026,900,2011-09-29 12:00:00,0,-1.0
220027,900,2011-09-29 13:00:00,0,-1.0
220028,900,2011-09-29 14:00:00,0,-1.0
220029,900,2011-09-29 15:00:00,0,-1.0
220030,900,2011-09-29 16:00:00,0,-1.0
220031,900,2011-09-29 17:00:00,0,-1.0
220032,900,2011-09-29 18:00:00,0,-1.0
220033,900,2011-09-29 19:00:00,0,-1.0
220034,900,2011-09-29 20:00:00,0,-1.0
220035,900,2011-09-29 21:00:00,0,-1.0
220036,900,2011-09-29 22:00:00,0,-1.0
220037,900,2011-09-29 23:00:00,0,-1.0
220038,900,2011-09-30 00:00:00,0,-1.0
220039,900,2011-09-30 01:00:00,0,-1.0
220040,900,2011-09-30 02:00:00,0,-1.0
220041,900,2011-09-30 03:00:00,0,-1.0
220042,900,2011-09-30 04:00:00,0,-1.0
220043,900,2011-09-30 05:00:00,0,-1.0
220044,900,2011-09-30 08:00:00,0,-1.0
220045,900,2011-09-30 09:00:00,0,-1.0
220046,900,2011-09-30 10:00:00,0,-1.0
220047,900,2011-09-30 11:00:00,0,-1.0
220048,900,2011-09-30 12:00:00,0,-1.0
220049,900,2011-09-30 13:00:00,0,-1.0
220050,900,2011-09-30 14:00:00,0,-1.0
220051,900,2011-09-30 15:00:00,0,-1.0
220052,900,2011-09-30 16:00:00,0,-1.0
220053,900,2011-09-30 17:00:00,0,-1.0
220054,900,2011-09-30 18:00:00,0,-1.0
220055,900,2011-09-30 19:00:00,0,-1.0
220056,900,2011-09-30 20:00:00,0,-1.0
220057,900,2011-09-30 21:00:00,0,-1.0
220058,900,2011-09-30 22:00:00,0,-1.0
220059,900,2011-09-30 23:00:00,0,-1.0
220060,900,2011-10-01 01:00:00,0,-1.0
220061,900,2011-10-01 02:00:00,0,-1.0
220062,900,2011-10-01 03:00:00,0,-1.0
220063,900,2011-10-01 04:00:00,0,-1.0
220064,900,2011-10-01 05:00:00,0,-1.0
220065,900,2011-10-01 11:00:00,0,-1.0
220066,900,2011-10-01 12:00:00,0,-1.0
220067,900,2011-10-01 13:00:00,0,-1.0
220068,900,2011-10-01 14:00:00,0,-1.0
220069,4954,2014-12-17 07:00:00,0,-1.0
220070,4954,2014-12-17 08:00:00,0,-1.0
220071,4954,2014-12-17 09:00:00,0,-1.0
220072,4954,2014-12-17 10:00:00,0,-1.0
220073,4954,2014-12-17 11:00:00,0,-1.0
220074,4954,2014-12-17 12:00:00,0,-1.0
220075,4954,2014-12-17 13:00:00,0,-1.0
220076,4954,2014-12-17 14:00:00,0,-1.0
220077,4954,2014-12-17 15:00:00,0,-1.0
220078,4954,2014-12-17 16:00:00,0,-1.0
220079,4954,2014-12-17 17:00:00,0,-1.0
220080,4954,2014-12-17 18:00:00,0,-1.0
220081,4954,2014-12-17 19:00:00,0,-1.0
220082,4954,2014-12-17 20:00:00,0,-1.0
220083,4954,2014-12-17 21:00:00,0,-1.0
220084,4954,2014-12-17 23:00:00,0,-1.0
220085,4954,2014-12-18 00:00:00,0,-1.0
220086,4954,2014-12-18 01:00:00,0,-1.0
220087,4954,2014-12-18 02:00:00,0,-1.0
220088,4954,2014-12-18 03:00:00,0,-1.0
220089,4954,2014-12-18 04:00:00,0,-1.0
220090,4954,2014-12-18 05:00:00,0,-1.0
220091,4954,2014-12-18 07:00:00,0,-1.0
220092,4954,2014-12-18 08:00:00,0,-1.0
220093,4954,2014-12-18 09:00:00,0,-1.0
220094,4954,2014-12-18 10:00:00,0,-1.0
220095,4954,2014-12-18 11:00:00,0,-1.0
220096,4954,2014-12-18 12:00:00,0,-1.0
220097,4954,2014-12-18 13:00:00,0,-1.0
220098,4954,2014-12-18 14:00:00,0,-1.0
220099,4954,2014-12-18 15:00:00,0,-1.0
220100,4954,2014-12-18 16:00:00,0,-1.0
220101,4954,2014-12-18 17:00:00,0,-1.0
220102,4954,2014-12-18 18:00:00,0,-1.0
220103,4954,2014-12-18 19:00:00,0,-1.0
220104,4954,2014-12-18 20:00:00,0,-1.0
220105,4954,2014-12-18 21:00:00,0,-1.0
220106,4954,2014-12-18 22:00:00,0,-1.0
220107,4954,2014-12-18 23:00:00,0,-1.0
220108,4954,2014-12-19 00:00:00,0,-1.0
220109,4954,2014-12-19 01:00:00,0,-1.0
220110,4954,2014-12-19 02:00:00,0,-1.0
220111,4954,2014-12-19 03:00:00,0,-1.0
220112,4954,2014-12-19 04:00:00,0,-1.0
220113,4954,2014-12-19 05:00:00,0,-1.0
220114,4954,2014-12-19 07:00:00,0,-1.0
220115,4954,2014-12-19 08:00:00,0,-1.0
220116,4954,2014-12-19 09:00:00,0,-1.0
220117,4954,2014-12-19 10:00:00,0,-1.0
220118,4954,2014-12-19 11:00:00,0,-1.0
220119,4954,2014-12-19 12:00:00,0,-1.0
220120,4954,2014-12-19 13:00:00,0,-1.0
220121,4954,2014-12-19 14:00:00,0,-1.0
220122,4954,2014-12-19 15:00:00,0,-1.0
220123,4954,2014-12-19 16:00:00,0,-1.0
220124,4954,2014-12-19 17:00:00,0,-1.0
220125,4954,2014-12-19 18:00:00,0,-1.0
220126,4954,2014-12-19 19:00:00,0,-1.0
220127,4954,2014-12-19 20:00:00,0,-1.0
220128,4954,2014-12-19 21:00:00,0,-1.0
220129,4954,2014-12-19 22:00:00,0,-1.0
220130,4954,2014-12-19 23:00:00,0,-1.0
220131,4954,2014-12-20 00:00:00,0,-1.0
220132,4954,2014-12-20 01:00:00,0,-1.0
220133,4954,2014-12-20 02:00:00,0,-1.0
220134,4954,2014-12-20 03:00:00,0,-1.0
220135,4954,2014-12-20 04:00:00,0,-1.0
220136,4954,2014-12-20 05:00:00,0,-1.0
220137,4954,2014-12-20 07:00:00,0,-1.0
220138,4954,2014-12-20 08:00:00,0,-1.0
220139,4954,2014-12-20 09:00:00,0,-1.0
220140,4954,2014-12-20 10:00:00,0,-1.0
220141,4954,2014-12-20 11:00:00,0,-1.0
220142,4954,2014-12-20 12:00:00,0,-1.0
220143,4954,2014-12-20 13:00:00,0,-1.0
220144,4954,2014-12-20 14:00:00,0,-1.0
220145,4954,2014-12-20 15:00:00,0,-1.0
220146,4954,2014-12-20 16:00:00,0,-1.0
220147,4954,2014-12-20 17:00:00,0,-1.0
220148,4954,2014-12-20 18:00:00,0,-1.0
220149,4954,2014-12-20 19:00:00,0,-1.0
220150,4954,2014-12-20 20:00:00,0,-1.0
220151,4954,2014-12-20 21:00:00,0,-1.0
220152,4954,2014-12-20 22:00:00,0,-1.0
220153,4954,2014-12-20 23:00:00,0,-1.0
220154,4954,2014-12-21 00:00:00,0,-1.0
220155,4954,2014-12-21 01:00:00,0,-1.0
220156,4954,2014-12-21 02:00:00,0,-1.0
220157,4954,2014-12-21 03:00:00,0,-1.0
