,hnum,date,flare_type,H_till_flare
150000,2442,2013-02-01 19:00:00,0,-1.0
150001,2442,2013-02-01 20:00:00,0,-1.0
150002,2442,2013-02-01 21:00:00,0,-1.0
150003,2442,2013-02-01 22:00:00,0,-1.0
150004,2442,2013-02-01 23:00:00,0,-1.0
150005,2442,2013-02-02 00:00:00,0,-1.0
150006,2442,2013-02-02 01:00:00,0,-1.0
150007,2442,2013-02-02 02:00:00,0,-1.0
150008,2442,2013-02-02 03:00:00,0,-1.0
150009,2442,2013-02-02 04:00:00,0,-1.0
150010,2442,2013-02-02 05:00:00,0,-1.0
150011,2442,2013-02-02 06:00:00,0,-1.0
150012,2442,2013-02-02 07:00:00,0,-1.0
150013,2442,2013-02-02 08:00:00,0,-1.0
150014,2442,2013-02-02 09:00:00,0,-1.0
150015,2442,2013-02-02 10:00:00,0,-1.0
150016,2442,2013-02-02 11:00:00,0,-1.0
150017,2442,2013-02-02 12:00:00,0,-1.0
150018,2442,2013-02-02 13:00:00,0,-1.0
150019,2442,2013-02-02 14:00:00,0,-1.0
150020,2442,2013-02-02 15:00:00,0,-1.0
150021,2442,2013-02-02 16:00:00,0,-1.0
150022,2442,2013-02-02 17:00:00,0,-1.0
150023,2442,2013-02-02 18:00:00,0,-1.0
150024,2442,2013-02-02 19:00:00,0,-1.0
150025,2442,2013-02-02 20:00:00,0,-1.0
150026,2442,2013-02-02 21:00:00,0,-1.0
150027,2442,2013-02-02 22:00:00,0,-1.0
150028,2442,2013-02-02 23:00:00,0,-1.0
150029,2442,2013-02-03 00:00:00,0,-1.0
150030,2442,2013-02-03 01:00:00,0,-1.0
150031,2442,2013-02-03 02:00:00,0,-1.0
150032,2442,2013-02-03 03:00:00,0,-1.0
150033,2442,2013-02-03 04:00:00,0,-1.0
150034,2442,2013-02-03 05:00:00,0,-1.0
150035,2442,2013-02-03 06:00:00,0,-1.0
150036,2442,2013-02-03 07:00:00,0,-1.0
150037,2442,2013-02-03 08:00:00,0,-1.0
150038,2442,2013-02-03 09:00:00,0,-1.0
150039,2442,2013-02-03 10:00:00,0,-1.0
150040,2442,2013-02-03 11:00:00,0,-1.0
150041,4133,2014-05-13 15:00:00,1,111.18333333333334
150042,4133,2014-05-13 16:00:00,1,110.18333333333334
150043,4133,2014-05-13 17:00:00,1,109.18333333333334
150044,4133,2014-05-13 18:00:00,1,108.18333333333334
150045,4133,2014-05-13 19:00:00,1,107.18333333333334
150046,4133,2014-05-13 20:00:00,1,106.18333333333334
150047,4133,2014-05-13 21:00:00,1,105.18333333333334
150048,4133,2014-05-13 22:00:00,1,104.18333333333334
150049,4133,2014-05-13 23:00:00,1,103.18333333333334
150050,4133,2014-05-14 00:00:00,1,102.18333333333334
150051,4133,2014-05-14 01:00:00,1,101.18333333333334
150052,4133,2014-05-14 02:00:00,1,100.18333333333334
150053,4133,2014-05-14 03:00:00,1,99.18333333333334
150054,4133,2014-05-14 04:00:00,1,98.18333333333334
150055,4133,2014-05-14 05:00:00,1,97.18333333333334
150056,4133,2014-05-14 06:00:00,1,96.18333333333334
150057,4133,2014-05-14 07:00:00,1,95.18333333333334
150058,4133,2014-05-14 08:00:00,1,94.18333333333334
150059,4133,2014-05-14 09:00:00,1,93.18333333333334
150060,4133,2014-05-14 10:00:00,1,92.18333333333334
150061,4133,2014-05-14 11:00:00,1,91.18333333333334
150062,4133,2014-05-14 12:00:00,1,90.18333333333334
150063,4133,2014-05-14 13:00:00,1,89.18333333333334
150064,4133,2014-05-14 14:00:00,1,88.18333333333334
150065,4133,2014-05-14 15:00:00,1,87.18333333333334
150066,4133,2014-05-14 16:00:00,1,86.18333333333334
150067,4133,2014-05-14 17:00:00,1,85.18333333333334
150068,4133,2014-05-14 18:00:00,1,84.18333333333334
150069,4133,2014-05-14 20:00:00,1,82.18333333333334
150070,4133,2014-05-14 21:00:00,1,81.18333333333334
150071,4133,2014-05-14 22:00:00,1,80.18333333333334
150072,4133,2014-05-14 23:00:00,1,79.18333333333334
150073,4133,2014-05-15 00:00:00,1,78.18333333333334
150074,4133,2014-05-15 01:00:00,1,77.18333333333334
150075,4133,2014-05-15 02:00:00,1,76.18333333333334
150076,4133,2014-05-15 03:00:00,1,75.18333333333334
150077,4133,2014-05-15 04:00:00,1,74.18333333333334
150078,4133,2014-05-15 05:00:00,1,73.18333333333334
150079,4133,2014-05-15 06:00:00,1,72.18333333333334
150080,4133,2014-05-15 07:00:00,1,71.18333333333334
150081,4133,2014-05-15 08:00:00,1,70.18333333333334
150082,4133,2014-05-15 09:00:00,1,69.18333333333334
150083,4133,2014-05-15 10:00:00,1,68.18333333333334
150084,4133,2014-05-15 11:00:00,1,67.18333333333334
150085,4133,2014-05-15 12:00:00,1,66.18333333333334
150086,4133,2014-05-15 13:00:00,1,65.18333333333334
150087,4133,2014-05-15 14:00:00,1,64.18333333333334
150088,4133,2014-05-15 15:00:00,1,63.18333333333333
150089,4133,2014-05-15 16:00:00,1,62.18333333333333
150090,4133,2014-05-15 17:00:00,1,61.18333333333333
150091,4133,2014-05-15 18:00:00,1,60.18333333333333
150092,4133,2014-05-15 19:00:00,1,59.18333333333333
150093,4133,2014-05-15 20:00:00,1,58.18333333333333
150094,4133,2014-05-15 21:00:00,1,57.18333333333333
150095,4133,2014-05-15 22:00:00,1,56.18333333333333
150096,4133,2014-05-15 23:00:00,1,55.18333333333333
150097,4133,2014-05-16 00:00:00,1,54.18333333333333
150098,4133,2014-05-16 01:00:00,1,53.18333333333333
150099,4133,2014-05-16 02:00:00,1,52.18333333333333
150100,4133,2014-05-16 03:00:00,1,51.18333333333333
150101,4133,2014-05-16 04:00:00,1,50.18333333333333
150102,4133,2014-05-16 05:00:00,1,49.18333333333333
150103,4133,2014-05-16 06:00:00,1,48.18333333333333
150104,4133,2014-05-16 07:00:00,1,47.18333333333333
150105,4133,2014-05-16 08:00:00,1,46.18333333333333
150106,4133,2014-05-16 09:00:00,1,45.18333333333333
150107,4133,2014-05-16 10:00:00,1,44.18333333333333
150108,4133,2014-05-16 11:00:00,1,43.18333333333333
150109,4133,2014-05-16 12:00:00,1,42.18333333333333
150110,4133,2014-05-16 13:00:00,1,41.18333333333333
150111,4133,2014-05-16 14:00:00,1,40.18333333333333
150112,4133,2014-05-16 15:00:00,1,39.18333333333333
150113,4133,2014-05-16 16:00:00,1,38.18333333333333
150114,4133,2014-05-16 17:00:00,1,37.18333333333333
150115,4133,2014-05-16 18:00:00,1,36.18333333333333
150116,4133,2014-05-16 19:00:00,1,35.18333333333333
150117,4133,2014-05-16 20:00:00,1,34.18333333333333
150118,4133,2014-05-16 21:00:00,1,33.18333333333333
150119,4133,2014-05-16 22:00:00,1,32.18333333333333
150120,4133,2014-05-16 23:00:00,1,31.18333333333333
150121,4133,2014-05-17 00:00:00,1,30.18333333333333
150122,4133,2014-05-17 01:00:00,1,29.18333333333333
150123,4133,2014-05-17 02:00:00,1,28.18333333333333
150124,4133,2014-05-17 03:00:00,1,27.18333333333333
150125,4133,2014-05-17 04:00:00,1,26.18333333333333
150126,4133,2014-05-17 05:00:00,1,25.18333333333333
150127,4133,2014-05-17 06:00:00,1,24.18333333333333
150128,4133,2014-05-17 07:00:00,1,23.18333333333333
150129,4133,2014-05-17 08:00:00,1,22.18333333333333
150130,4133,2014-05-17 09:00:00,1,21.183333333333334
150131,4133,2014-05-17 10:00:00,1,20.183333333333334
150132,4133,2014-05-17 11:00:00,1,19.183333333333334
150133,4133,2014-05-17 12:00:00,1,18.183333333333334
150134,4133,2014-05-17 13:00:00,1,17.183333333333334
150135,4133,2014-05-17 14:00:00,1,16.183333333333334
150136,4133,2014-05-18 01:00:00,1,5.183333333333334
150137,4133,2014-05-18 02:00:00,1,4.183333333333334
150138,4133,2014-05-18 03:00:00,1,3.183333333333333
150139,4133,2014-05-18 04:00:00,1,2.183333333333333
150140,4133,2014-05-18 05:00:00,1,1.1833333333333331
150141,4133,2014-05-18 06:00:00,1,0.1833333333333332
150142,4133,2014-05-18 07:00:00,0,-1.0
150143,4133,2014-05-18 08:00:00,0,-1.0
150144,4133,2014-05-18 09:00:00,0,-1.0
150145,4133,2014-05-18 10:00:00,0,-1.0
